epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,68.5994,3.60512,3.5277,1.58297,0.13706,0.41092,0.07684,0.09554,3.94247,3.38553,2.52425,0.0670529,0.000332799,0.000332799
2,135.734,2.9998,2.94816,1.33968,0.18499,0.57786,0.22854,0.19535,2.71532,2.46732,1.24991,0.0340527,0.00066597,0.00066597
3,202.345,2.79445,2.75887,1.25675,0.48433,0.33205,0.26182,0.21248,2.49227,2.36394,1.1645,0.00105191,0.00099849,0.00099849
4,268.977,2.7195,2.70766,1.21197,0.60446,0.34474,0.32016,0.25075,2.40505,2.15114,1.14106,0.000997803,0.000997803,0.000997803
5,335.528,2.65403,2.66297,1.20886,0.2002,0.64368,0.35861,0.28295,2.30573,2.25337,1.10822,0.000996097,0.000996097,0.000996097
6,402.066,2.56592,2.61735,1.16451,0.63641,0.30649,0.32234,0.25593,2.37468,2.30996,1.11471,0.000993906,0.000993906,0.000993906
7,468.148,2.55138,2.55158,1.17608,0.67657,0.39732,0.38629,0.30886,2.31925,1.86483,1.10344,0.000991232,0.000991232,0.000991232
8,534.693,2.4992,2.50356,1.1392,0.62726,0.45615,0.35365,0.29786,2.48091,2.02988,1.13814,0.000988079,0.000988079,0.000988079
9,602.121,2.48203,2.44373,1.16712,0.37339,0.41215,0.19591,0.15938,2.28837,inf,1.0924,0.000984449,0.000984449,0.000984449
10,668.984,2.51796,2.47212,1.14487,0.68444,0.41607,0.42165,0.33674,2.22042,1.88176,1.0793,0.000980345,0.000980345,0.000980345
11,735.65,2.49313,2.41451,1.13756,0.49299,0.45358,0.24182,0.22828,2.6409,3.14242,1.219,0.000975773,0.000975773,0.000975773
12,800.555,2.46372,2.40421,1.14815,0.62599,0.4966,0.42339,0.34101,2.33733,1.72753,1.11093,0.000970736,0.000970736,0.000970736
13,867.515,2.45199,2.40104,1.11837,0.62354,0.46406,0.43392,0.34006,2.16824,1.70359,1.04772,0.000965239,0.000965239,0.000965239
14,933.501,2.41681,2.33869,1.13504,0.41495,0.4418,0.23369,0.18529,2.19503,7.99872,1.06325,0.000959289,0.000959289,0.000959289
15,999.491,2.38949,2.33931,1.12006,0.65363,0.42416,0.42875,0.3356,2.20949,2.13141,1.06764,0.000952889,0.000952889,0.000952889
16,1065.67,2.41068,2.33744,1.13396,0.38927,0.41037,0.20152,0.16181,2.30799,inf,1.08971,0.000946048,0.000946048,0.000946048
17,1131.72,2.35787,2.32937,1.08509,0.39519,0.49123,0.20226,0.16932,2.38437,inf,1.11991,0.000938772,0.000938772,0.000938772
18,1198.08,2.33282,2.27197,1.09406,0.4428,0.49152,0.26213,0.20283,2.28527,13.4123,1.07597,0.000931067,0.000931067,0.000931067
19,1264.07,2.35973,2.28594,1.0751,0.41291,0.51425,0.25234,0.19781,2.17666,inf,1.056,0.000922942,0.000922942,0.000922942
20,1330.8,2.2843,2.19144,1.08708,0.77248,0.51315,0.52856,0.41433,2.10632,1.72152,1.03704,0.000914405,0.000914405,0.000914405
21,1397.57,2.32181,2.18506,1.07698,0.59322,0.41881,0.38984,0.31082,2.08371,1.89613,1.02326,0.000905463,0.000905463,0.000905463
22,1464.21,2.33962,2.20636,1.08132,0.67979,0.5216,0.4935,0.39163,2.07504,1.75588,1.03567,0.000896127,0.000896127,0.000896127
23,1530.31,2.30451,2.20287,1.086,0.36417,0.50597,0.22724,0.17497,2.18279,inf,1.03981,0.000886404,0.000886404,0.000886404
24,1596.07,2.26763,2.21679,1.05889,0.47281,0.50028,0.29496,0.23023,2.09953,5.50037,1.02594,0.000876305,0.000876305,0.000876305
25,1662.16,2.33742,2.22685,1.08368,0.39149,0.49881,0.23196,0.18558,2.14544,inf,1.03659,0.000865839,0.000865839,0.000865839
26,1729.19,2.3133,2.33379,1.06486,0.75129,0.38261,0.45658,0.35786,2.08939,1.99681,1.02582,0.000855018,0.000855018,0.000855018
27,1795.48,2.36896,2.22787,1.09588,0.42089,0.53006,0.26662,0.20797,2.08942,inf,1.02215,0.000843851,0.000843851,0.000843851
28,1861.18,2.30882,2.2944,1.04674,0.36572,0.344,0.20366,0.16179,2.08263,inf,1.02468,0.000832349,0.000832349,0.000832349
29,1927.25,2.26157,2.17411,1.06081,0.45427,0.51653,0.38498,0.30261,2.11311,6.03872,1.03725,0.000820525,0.000820525,0.000820525
30,1993.44,2.30856,2.20763,1.07449,0.59062,0.46553,0.4668,0.36753,1.99206,1.90352,1.00558,0.000808389,0.000808389,0.000808389
31,2059.54,2.2784,2.1582,1.06664,0.43529,0.54422,0.27118,0.21501,2.13077,inf,1.03739,0.000795954,0.000795954,0.000795954
32,2124.95,2.29228,2.18038,1.06597,0.47508,0.52799,0.30972,0.24735,2.1077,2.62892,1.02923,0.000783231,0.000783231,0.000783231
33,2190.79,2.2488,2.08686,1.06643,0.69266,0.4732,0.47633,0.37419,2.12785,1.86513,1.03284,0.000770234,0.000770234,0.000770234
34,2256.31,2.24764,2.1217,1.04972,0.45073,0.48888,0.28078,0.21994,2.0637,26.2806,1.02342,0.000756976,0.000756976,0.000756976
35,2321.44,2.26005,2.04861,1.05397,0.426,0.53741,0.27178,0.21177,2.10114,inf,1.01709,0.000743468,0.000743468,0.000743468
36,2387.4,2.22615,2.0011,1.05773,0.77596,0.54422,0.56815,0.43887,2.04277,1.66028,1.01226,0.000729725,0.000729725,0.000729725
37,2453.48,2.22311,2.19388,1.04404,0.60822,0.48152,0.48726,0.37325,2.08137,2.33193,1.01862,0.000715761,0.000715761,0.000715761
38,2519.01,2.21358,2.04785,1.04462,0.69698,0.52473,0.52106,0.41193,2.04174,1.60807,1.00508,0.000701588,0.000701588,0.000701588
39,2584.73,2.17379,2.01386,1.03658,0.65578,0.50403,0.47049,0.37536,2.05522,2.11145,1.02685,0.000687222,0.000687222,0.000687222
40,2650.8,2.19236,2.04287,1.04254,0.6241,0.53115,0.48908,0.38354,2.03154,2.75913,1.00999,0.000672675,0.000672675,0.000672675
41,2716.8,2.2109,2.05231,1.04139,0.72118,0.54937,0.52306,0.41936,2.01208,1.65735,1.01069,0.000657963,0.000657963,0.000657963
42,2782.68,2.21025,1.95479,1.05655,0.76728,0.58012,0.56136,0.44406,2.0243,1.44974,1.00298,0.000643101,0.000643101,0.000643101
43,2848.73,2.22104,1.95742,1.04209,0.48032,0.56941,0.31096,0.24656,2.08462,20.016,1.01743,0.000628101,0.000628101,0.000628101
44,2914.33,2.21827,1.94989,1.0437,0.46356,0.55304,0.29145,0.23165,2.09415,inf,1.02607,0.000612981,0.000612981,0.000612981
45,2980.01,2.19628,1.95414,1.04389,0.475,0.55194,0.30784,0.24394,1.97901,10.4641,0.99389,0.000597754,0.000597754,0.000597754
46,3045.61,2.16584,1.93461,1.04793,0.64104,0.4898,0.47639,0.37892,2.039,3.65327,1.00351,0.000582435,0.000582435,0.000582435
47,3110.49,2.17082,1.93075,1.03435,0.76108,0.58568,0.58217,0.45165,2.00073,1.53288,0.98837,0.00056704,0.00056704,0.00056704
