epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,2451.51,2.18301,2.00334,1.03284,0.75915,0.44563,0.52368,0.2494,1.95763,1.87507,0.98101,0.00079705,0.00079705,0.00079705
43,2509.75,2.19978,2.037,1.02153,0.75205,0.50858,0.55837,0.2486,2.0346,1.80455,1.00051,0.0007921,0.0007921,0.0007921
44,2568.22,2.21433,1.99893,1.02798,0.56163,0.40026,0.48547,0.21828,2.06386,2.19311,1.00685,0.00078715,0.00078715,0.00078715
45,2626.46,2.17941,1.99717,1.02257,0.72102,0.52176,0.57844,0.25847,1.97996,1.51698,0.98045,0.0007822,0.0007822,0.0007822
46,2684.34,2.1575,2.06454,1.03021,0.65486,0.50897,0.52226,0.23339,1.9749,1.74569,0.97857,0.00077725,0.00077725,0.00077725
47,2742.17,2.15485,2.00058,1.01412,0.71908,0.51829,0.5755,0.26401,1.99903,1.5869,0.98059,0.0007723,0.0007723,0.0007723
48,2800.47,2.18189,1.92316,1.00796,0.7042,0.50818,0.54909,0.25691,1.99555,1.6639,0.98854,0.00076735,0.00076735,0.00076735
49,2858.8,2.16077,1.93012,1.01652,0.43719,0.49659,0.30529,0.13694,2.04857,3.85193,0.99693,0.0007624,0.0007624,0.0007624
50,2917.98,2.20397,1.9982,1.02298,0.40938,0.47729,0.28179,0.13376,2.04943,1683.7,0.99907,0.00075745,0.00075745,0.00075745
51,2976.44,2.16914,2.03145,1.00772,0.45521,0.54091,0.33004,0.1429,2.0934,144.25,0.99419,0.0007525,0.0007525,0.0007525
52,3034.92,2.16367,1.89543,1.01484,0.4054,0.47215,0.27417,0.12941,2.01893,895.102,1.00523,0.00074755,0.00074755,0.00074755
53,3093.47,2.18371,2.01635,1.01565,0.46497,0.54826,0.33598,0.15485,1.97404,78.755,0.97057,0.0007426,0.0007426,0.0007426
54,3151.35,2.12913,1.87838,0.9906,0.42361,0.50711,0.29444,0.13954,1.9574,265.235,0.9791,0.00073765,0.00073765,0.00073765
55,3210.01,2.17493,1.83642,1.01565,0.43045,0.53282,0.30673,0.14603,1.92953,604.347,0.97008,0.0007327,0.0007327,0.0007327
56,3268.27,2.1466,1.94761,0.998,0.52372,0.51407,0.49891,0.2355,1.95952,2.26681,0.97281,0.00072775,0.00072775,0.00072775
57,3326.62,2.13601,1.85636,1.00546,0.74867,0.54624,0.6102,0.26437,2.06386,1.49073,0.99608,0.0007228,0.0007228,0.0007228
58,3386.13,2.13982,1.90264,0.99912,0.6715,0.52239,0.53981,0.22742,2.0356,1.71778,0.99051,0.00071785,0.00071785,0.00071785
59,3444.35,2.1529,1.94229,1.00248,0.69822,0.49789,0.52345,0.24665,1.97966,1.71394,0.98098,0.0007129,0.0007129,0.0007129
60,3502.99,2.1244,1.83493,0.99131,0.68463,0.52933,0.56475,0.25976,1.93226,1.80529,0.96801,0.00070795,0.00070795,0.00070795
61,3561.8,2.11555,1.90445,1.00065,0.63025,0.50818,0.52633,0.23582,1.97843,2.18725,0.97915,0.000703,0.000703,0.000703
62,3619.72,2.09422,1.8164,0.99509,0.60578,0.51609,0.52214,0.24259,1.93515,2.23172,0.96748,0.00069805,0.00069805,0.00069805
63,3677.87,2.17544,1.91162,1.01019,0.71535,0.54771,0.59865,0.27574,2.00909,1.75474,0.98466,0.0006931,0.0006931,0.0006931
64,3736.8,2.12011,1.81905,0.9951,0.72886,0.55699,0.60883,0.28637,1.94495,1.45494,0.97352,0.00068815,0.00068815,0.00068815
65,3795.63,2.11076,1.72746,0.99658,0.75063,0.57281,0.62826,0.29671,1.90973,1.42572,0.96397,0.0006832,0.0006832,0.0006832
66,3854.74,2.09451,1.83175,0.99175,0.73223,0.54679,0.60313,0.2909,1.93239,1.44926,0.96161,0.00067825,0.00067825,0.00067825
67,3912.59,2.09181,1.81923,0.98487,0.7618,0.53981,0.60351,0.26684,2.02425,1.55633,0.98772,0.0006733,0.0006733,0.0006733
68,3970.36,2.09367,1.943,0.99056,0.76498,0.48777,0.55677,0.2727,1.91756,2.27972,0.96918,0.00066835,0.00066835,0.00066835
69,4028.32,2.09467,2.03489,0.98467,0.70508,0.52785,0.57601,0.26952,1.94104,1.72751,0.96813,0.0006634,0.0006634,0.0006634
70,4086.77,2.13256,1.87354,1.00166,0.59026,0.53502,0.56676,0.27868,1.91271,1.97453,0.96641,0.00065845,0.00065845,0.00065845
71,4144.25,2.08123,1.71156,0.98424,0.80431,0.46571,0.5514,0.25265,1.97606,2.13171,0.97701,0.0006535,0.0006535,0.0006535
72,4202.5,2.08455,1.80921,0.99344,0.73934,0.58522,0.6283,0.2913,1.92502,1.46754,0.96515,0.00064855,0.00064855,0.00064855
73,4260.72,2.10387,1.78902,0.99042,0.73919,0.53852,0.59231,0.27341,1.9484,1.51712,0.96917,0.0006436,0.0006436,0.0006436
74,4319.07,2.08718,1.72703,0.98263,0.74245,0.55333,0.61357,0.28246,1.93129,1.49624,0.96734,0.00063865,0.00063865,0.00063865
75,4377.4,2.12636,1.77603,0.99191,0.69018,0.52785,0.56651,0.26881,1.89051,1.6564,0.96064,0.0006337,0.0006337,0.0006337
76,4435.69,2.10502,1.71128,0.99335,0.70537,0.52776,0.58216,0.25633,1.98568,1.79557,0.97151,0.00062875,0.00062875,0.00062875
77,4494.33,2.09006,1.76581,0.98965,0.75363,0.56187,0.61362,0.28876,1.93416,1.37171,0.96993,0.0006238,0.0006238,0.0006238
78,4553.6,2.15188,1.87009,1.01564,0.50535,0.56069,0.49777,0.22939,1.91724,4.81349,0.96044,0.00061885,0.00061885,0.00061885
79,4612.75,2.03105,1.75055,0.98143,0.75029,0.50602,0.57198,0.26916,1.91451,1.85345,0.96661,0.0006139,0.0006139,0.0006139
80,4671.52,2.0483,1.76707,0.99302,0.41754,0.52436,0.29711,0.13546,1.96603,20.9383,0.97537,0.00060895,0.00060895,0.00060895
81,4730.01,2.04185,1.78522,0.99932,0.75209,0.56614,0.61942,0.30331,1.87734,1.4665,0.95589,0.000604,0.000604,0.000604
82,4789.36,2.09266,1.69456,0.99031,0.76914,0.55679,0.62461,0.29687,1.87546,1.5011,0.9511,0.00059905,0.00059905,0.00059905
83,4847.9,2.0321,1.78704,0.9908,0.71211,0.54348,0.56705,0.25617,2.01138,1.7435,0.98903,0.0005941,0.0005941,0.0005941
84,4906.18,2.08563,1.74735,0.98307,0.70567,0.54311,0.58582,0.27373,1.92404,1.69872,0.96597,0.00058915,0.00058915,0.00058915
