epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,2358.27,2.19896,1.92377,1.05241,0.67941,0.50248,0.53744,0.22547,2.0363,1.54548,1.01851,0.0011684,0.0011684,0.0011684
44,2458.48,2.22713,1.96505,1.08242,0.70334,0.52326,0.56029,0.23026,2.06642,1.64588,1.02736,0.0011486,0.0011486,0.0011486
45,2557.94,2.15597,2.00213,1.05796,0.68093,0.51921,0.54688,0.23267,2.03713,1.50954,1.0214,0.0011288,0.0011288,0.0011288
46,2658.08,2.19169,1.97206,1.0659,0.67683,0.533,0.56689,0.24832,2.01347,1.61061,1.01853,0.001109,0.001109,0.001109
47,2761.19,2.19891,1.9155,1.07405,0.71697,0.4909,0.55557,0.24248,2.06304,1.6463,1.02254,0.0010892,0.0010892,0.0010892
48,2862,2.17786,1.86525,1.06529,0.7173,0.52996,0.58734,0.26735,1.99344,1.49765,1.01143,0.0010694,0.0010694,0.0010694
49,2965.49,2.18769,1.92814,1.0591,0.62648,0.48391,0.51097,0.2193,2.03367,1.62154,1.0242,0.0010496,0.0010496,0.0010496
50,3065.72,2.21227,1.74582,1.06368,0.73627,0.54128,0.60626,0.26081,1.99066,1.39438,1.00335,0.0010298,0.0010298,0.0010298
51,3166.1,2.21029,1.82505,1.07718,0.7693,0.55425,0.61795,0.28588,1.9419,1.34458,1.00603,0.00101,0.00101,0.00101
52,3270.32,2.16111,1.81511,1.04415,0.70974,0.52734,0.57762,0.26531,1.94074,1.46602,0.99834,0.0009902,0.0009902,0.0009902
53,3372.03,2.15595,1.93389,1.05592,0.72521,0.51425,0.56914,0.25071,2.01027,1.52604,1.01653,0.0009704,0.0009704,0.0009704
54,3474.13,2.19358,1.9992,1.06297,0.74453,0.55433,0.61889,0.27808,1.96773,1.39946,1.00024,0.0009506,0.0009506,0.0009506
55,3575.95,2.16835,1.80968,1.04105,0.75469,0.55874,0.62108,0.27056,1.97995,1.37457,1.00094,0.0009308,0.0009308,0.0009308
56,3677.39,2.14669,1.79905,1.06066,0.72635,0.53392,0.59122,0.26904,1.96643,1.40847,1.01181,0.000911,0.000911,0.000911
57,3779.76,2.14584,1.8482,1.06233,0.65065,0.54857,0.54838,0.24762,1.95379,2.53035,1.00046,0.0008912,0.0008912,0.0008912
58,3881.96,2.13939,1.79517,1.06861,0.7565,0.54532,0.60629,0.27571,1.94799,1.35901,0.9976,0.0008714,0.0008714,0.0008714
59,3984.29,2.14401,1.72106,1.04416,0.75726,0.56955,0.63062,0.29011,1.94363,1.32176,0.992,0.0008516,0.0008516,0.0008516
60,4089.64,2.18029,1.79008,1.05875,0.72136,0.53907,0.596,0.2508,1.99991,1.4532,1.00937,0.0008318,0.0008318,0.0008318
61,4191.04,2.09468,1.76387,1.0423,0.71424,0.54293,0.5954,0.26943,1.97449,1.49793,1.00341,0.000812,0.000812,0.000812
62,4292.96,2.1026,1.71362,1.04856,0.67759,0.54183,0.571,0.26241,1.93214,1.84991,1.00118,0.0007922,0.0007922,0.0007922
63,4395.34,2.10628,1.74389,1.05081,0.74947,0.55893,0.61669,0.27507,1.96826,1.42451,0.99336,0.0007724,0.0007724,0.0007724
64,4498.68,2.12946,1.6786,1.05426,0.77005,0.57137,0.63564,0.29636,1.92761,1.29266,0.99426,0.0007526,0.0007526,0.0007526
65,4604.35,2.11936,1.80451,1.03532,0.68971,0.5569,0.60292,0.26198,1.95375,1.4505,0.99527,0.0007328,0.0007328,0.0007328
66,4706.95,2.13,1.76704,1.05142,0.77583,0.55562,0.637,0.27798,2.01204,1.46723,1.00444,0.000713,0.000713,0.000713
67,4808.86,2.13372,1.75537,1.04855,0.76952,0.57989,0.64223,0.29025,1.93904,1.30746,0.99139,0.0006932,0.0006932,0.0006932
68,4909.73,2.06711,1.59663,1.04049,0.69733,0.53705,0.56983,0.24755,2.01017,1.79924,1.00948,0.0006734,0.0006734,0.0006734
69,5011.3,2.10849,1.69181,1.04189,0.69723,0.56651,0.58731,0.27505,1.90763,1.60956,0.98684,0.0006536,0.0006536,0.0006536
70,5112.57,2.08736,1.68648,1.03361,0.74789,0.57541,0.6233,0.29146,1.91619,1.4145,0.99561,0.0006338,0.0006338,0.0006338
71,5213.94,2.11087,1.75915,1.04855,0.75906,0.57633,0.64167,0.29309,1.92726,1.35185,0.98985,0.000614,0.000614,0.000614
