epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,3054.55,2.27973,2.26286,1.0935,0.49457,0.40945,0.40517,0.1702,2.10146,2.26153,1.04308,0.0011882,0.0011882,0.0011882
43,3125.33,2.29555,2.22723,1.10184,0.58777,0.4396,0.45237,0.18319,2.12361,1.71827,1.03751,0.0011684,0.0011684,0.0011684
44,3194.8,2.31838,2.29107,1.10463,0.64853,0.42066,0.47373,0.20247,2.09558,1.82296,1.03616,0.0011486,0.0011486,0.0011486
45,3264.81,2.30652,2.43408,1.08188,0.53925,0.38812,0.40938,0.16869,2.10994,1.87897,1.03898,0.0011288,0.0011288,0.0011288
46,3334.97,2.30759,2.32165,1.0999,0.53829,0.40688,0.42124,0.17631,2.11729,1.81368,1.04788,0.001109,0.001109,0.001109
47,3404.95,2.31924,2.25734,1.09418,0.58311,0.44714,0.46833,0.19688,2.09621,1.70874,1.04085,0.0010892,0.0010892,0.0010892
48,3474.85,2.25101,2.1548,1.08908,0.59822,0.44978,0.47453,0.18983,2.10011,1.66802,1.03782,0.0010694,0.0010694,0.0010694
49,3543.43,2.30345,2.28908,1.0913,0.53895,0.43685,0.3893,0.17044,2.05666,1.85294,1.02559,0.0010496,0.0010496,0.0010496
50,3612.73,2.27494,2.21973,1.08436,0.57551,0.41828,0.41538,0.18751,2.01983,1.92254,1.01825,0.0010298,0.0010298,0.0010298
51,3681.63,2.27554,2.31914,1.09,0.56609,0.4459,0.45183,0.19251,2.06825,1.76199,1.02915,0.00101,0.00101,0.00101
52,3750.21,2.25313,2.27707,1.0673,0.65227,0.43352,0.48353,0.20134,2.06231,1.72146,1.02883,0.0009902,0.0009902,0.0009902
53,3819.2,2.3405,2.24475,1.11156,0.51335,0.43648,0.43702,0.18785,2.03737,2.19239,1.01855,0.0009704,0.0009704,0.0009704
54,3888.99,2.30132,2.23391,1.08904,0.60922,0.45928,0.47401,0.21261,1.99944,1.75271,1.01263,0.0009506,0.0009506,0.0009506
55,3958.18,2.26538,2.14299,1.1005,0.62026,0.46571,0.48645,0.21947,1.99011,1.62265,1.01309,0.0009308,0.0009308,0.0009308
56,4027.62,2.23928,2.22841,1.05806,0.57916,0.44751,0.44095,0.1796,2.0734,1.79331,1.03454,0.000911,0.000911,0.000911
57,4097.53,2.31364,2.21457,1.08877,0.61412,0.46001,0.47907,0.19419,2.14437,1.68741,1.0404,0.0008912,0.0008912,0.0008912
58,4167.41,2.30727,2.16723,1.09448,0.60001,0.46086,0.47353,0.19398,2.08185,1.61493,1.03383,0.0008714,0.0008714,0.0008714
59,4236.83,2.28536,2.16038,1.09718,0.61536,0.45431,0.47176,0.19832,2.04885,1.6821,1.02184,0.0008516,0.0008516,0.0008516
60,4306.37,2.2877,2.16139,1.08614,0.63484,0.45909,0.48729,0.21119,2.02882,1.71038,1.02109,0.0008318,0.0008318,0.0008318
61,4376.66,2.26698,2.16777,1.06927,0.51723,0.43888,0.41722,0.17252,2.06853,1.78868,1.02676,0.000812,0.000812,0.000812
62,4446.19,2.24101,2.16661,1.0619,0.59135,0.46608,0.45837,0.18412,2.0931,1.68864,1.03535,0.0007922,0.0007922,0.0007922
63,4515.93,2.25196,2.11088,1.10407,0.5851,0.48641,0.49828,0.21329,2.02347,2.05823,1.01746,0.0007724,0.0007724,0.0007724
64,4586.5,2.23484,2.12538,1.06396,0.56291,0.43685,0.42657,0.17349,2.04976,1.78195,1.02672,0.0007526,0.0007526,0.0007526
65,4656.54,2.2655,2.07856,1.08169,0.61139,0.47803,0.49096,0.22206,1.97269,1.66312,1.00484,0.0007328,0.0007328,0.0007328
66,4726.76,2.22361,2.1418,1.06602,0.61023,0.45615,0.48343,0.20703,2.02894,1.65418,1.01998,0.000713,0.000713,0.000713
