epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,69.5992,3.20174,5.47585,1.63838,0.13358,0.49366,0.1084,0.1258,3.34092,2.70054,1.51561,0.000665598,0.000665598,0.000665598
2,138.85,2.98722,3.36102,1.42446,0.34121,0.47215,0.22798,0.18761,2.62951,2.37393,1.23991,0.00132567,0.00132567,0.00132567
3,207.266,2.74773,3.05535,1.31155,0.54941,0.31697,0.25311,0.2085,2.65158,2.0993,1.22138,0.00197914,0.00197914,0.00197914
4,275.198,2.72068,2.99509,1.26505,0.6468,0.35252,0.33789,0.27092,2.40663,2.10806,1.17589,0.0019703,0.0019703,0.0019703
5,343.465,2.63683,2.81481,1.24675,0.63585,0.38621,0.37002,0.29154,2.38078,1.98141,1.13359,0.0019604,0.0019604,0.0019604
6,412.04,2.56003,2.71755,1.20225,0.58837,0.45597,0.34293,0.28036,2.4581,1.91599,1.14359,0.0019505,0.0019505,0.0019505
7,480.855,2.51276,2.67304,1.20752,0.6502,0.40228,0.37266,0.29364,2.44378,1.87288,1.12882,0.0019406,0.0019406,0.0019406
8,549.155,2.47609,2.60916,1.18021,0.53467,0.45946,0.36393,0.28932,2.40985,2.00201,1.12857,0.0019307,0.0019307,0.0019307
9,616.783,2.46984,2.54223,1.2016,0.67533,0.47159,0.44181,0.34661,2.28717,1.7751,1.10082,0.0019208,0.0019208,0.0019208
10,686.129,2.50882,2.52834,1.18907,0.52471,0.43611,0.35529,0.28989,2.19622,2.42098,1.07899,0.0019109,0.0019109,0.0019109
11,753.817,2.45076,2.49331,1.1598,0.46673,0.44659,0.27314,0.23712,2.36847,3.2189,1.12669,0.001901,0.001901,0.001901
12,822.272,2.42834,2.44017,1.16406,0.60633,0.52951,0.4399,0.34655,2.28537,2.07303,1.0989,0.0018911,0.0018911,0.0018911
13,890.102,2.464,2.42376,1.15794,0.67558,0.49035,0.45419,0.358,2.15927,1.64855,1.0553,0.0018812,0.0018812,0.0018812
14,959.118,2.39467,2.34292,1.16609,0.60248,0.48483,0.42873,0.34154,2.17101,1.88297,1.07229,0.0018713,0.0018713,0.0018713
15,1028.83,2.38855,2.40652,1.14372,0.62848,0.47343,0.41705,0.32554,2.11569,1.92064,1.06465,0.0018614,0.0018614,0.0018614
16,1097.4,2.37902,2.33969,1.15973,0.63591,0.51259,0.43743,0.34923,2.13916,1.967,1.05395,0.0018515,0.0018515,0.0018515
17,1165.33,2.36318,2.32225,1.11806,0.65231,0.48263,0.42247,0.33862,2.27288,1.6775,1.09123,0.0018416,0.0018416,0.0018416
18,1233.45,2.30831,2.27173,1.11918,0.65767,0.53227,0.46182,0.3749,2.07464,1.6373,1.03804,0.0018317,0.0018317,0.0018317
19,1301.51,2.36752,2.36721,1.12036,0.70399,0.54256,0.50851,0.40035,2.08158,1.70587,1.04584,0.0018218,0.0018218,0.0018218
20,1371,2.27359,2.21463,1.11489,0.75216,0.44249,0.48692,0.38118,2.09021,1.97343,1.04393,0.0018119,0.0018119,0.0018119
21,1439.41,2.26756,2.15044,1.09718,0.69361,0.52194,0.48392,0.38371,2.17398,1.61874,1.06681,0.001802,0.001802,0.001802
22,1508.25,2.32979,2.19453,1.11186,0.63769,0.54201,0.49027,0.38719,2.09123,2.05939,1.04641,0.0017921,0.0017921,0.0017921
23,1576.38,2.29159,2.27033,1.11589,0.59771,0.44438,0.40326,0.31682,2.09439,2.30308,1.04017,0.0017822,0.0017822,0.0017822
24,1644.58,2.24564,2.24573,1.08016,0.73032,0.52914,0.52083,0.40834,2.11057,1.74979,1.04441,0.0017723,0.0017723,0.0017723
25,1713.35,2.29402,2.13129,1.0992,0.60485,0.49623,0.42436,0.34121,2.17155,1.96013,1.06168,0.0017624,0.0017624,0.0017624
26,1781.86,2.28884,2.22789,1.08797,0.72338,0.54042,0.5096,0.39821,2.13417,1.70355,1.04898,0.0017525,0.0017525,0.0017525
27,1850.52,2.31861,2.11091,1.10989,0.72472,0.53043,0.51426,0.39691,2.07388,1.71142,1.03304,0.0017426,0.0017426,0.0017426
28,1918.16,2.26435,2.22945,1.06765,0.79365,0.39318,0.44743,0.35839,2.05336,2.12474,1.03149,0.0017327,0.0017327,0.0017327
29,1985.79,2.23317,2.37216,1.07862,0.6526,0.508,0.44974,0.35114,2.1758,1.76443,1.0448,0.0017228,0.0017228,0.0017228
30,2053.51,2.25843,2.14953,1.09225,0.7652,0.53319,0.53021,0.40804,2.12275,1.72409,1.04024,0.0017129,0.0017129,0.0017129
31,2121.22,2.23375,2.10414,1.08623,0.74082,0.53263,0.50886,0.40586,2.05607,1.62898,1.02537,0.001703,0.001703,0.001703
32,2188.97,2.28282,2.33663,1.09657,0.68898,0.4525,0.46616,0.36491,2.09265,1.86192,1.05231,0.0016931,0.0016931,0.0016931
