epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,79.2883,3.5381,3.4963,1.5548,0.14114,0.50726,0.06658,0.07209,3.29571,4.5928,1.45425,0.0670529,0.000332799,0.000332799
2,149.641,2.91447,2.95968,1.26855,0.39484,0.41846,0.24666,0.20677,2.61252,2.31766,1.19775,0.0340528,0.000666092,0.000666092
3,217.027,2.73787,2.79427,1.20618,0.40682,0.44171,0.26267,0.21856,2.51529,2.29391,1.15167,0.00105264,0.000999222,0.000999222
4,284.068,2.69331,2.78188,1.18504,0.6257,0.38817,0.36421,0.29043,2.34639,2.16451,1.11496,0.00099945,0.00099945,0.00099945
5,351.477,2.60316,2.64658,1.16779,0.59537,0.39934,0.35779,0.28059,2.30198,2.40067,1.0928,0.000999023,0.000999023,0.000999023
6,418.513,2.53981,2.61373,1.14061,0.63226,0.34931,0.32205,0.25677,2.36718,2.22839,1.10204,0.000998474,0.000998474,0.000998474
7,485.717,2.50815,2.56993,1.14161,0.68612,0.39386,0.39723,0.31586,2.28053,1.94236,1.08722,0.000997803,0.000997803,0.000997803
8,553.44,2.44448,2.53136,1.10769,0.71078,0.39356,0.38231,0.30508,2.31854,2.361,1.09402,0.000997011,0.000997011,0.000997011
9,620.651,2.45929,2.42074,1.13882,0.37638,0.50469,0.22911,0.18338,2.19302,5.97122,1.0668,0.000996097,0.000996097,0.000996097
10,688.242,2.49278,2.41955,1.12576,0.3974,0.46426,0.3353,0.2679,2.20921,3.08208,1.05969,0.000995062,0.000995062,0.000995062
11,755.845,2.45049,2.39739,1.11759,0.5518,0.47968,0.34786,0.28909,2.31499,2.76755,1.10432,0.000993906,0.000993906,0.000993906
12,822.975,2.38823,2.45106,1.11208,0.64114,0.51407,0.45056,0.35561,2.14367,1.83777,1.04872,0.000992629,0.000992629,0.000992629
13,890.431,2.44441,2.58554,1.09562,0.40163,0.41092,0.28427,0.22701,2.19858,2.27278,1.05561,0.000991232,0.000991232,0.000991232
14,957.338,2.39073,2.42112,1.10611,0.3427,0.4098,0.19362,0.15567,2.14219,32.3465,1.04505,0.000989715,0.000989715,0.000989715
15,1024.34,2.41595,2.50481,1.1016,0.34979,0.40393,0.18237,0.14862,2.20102,35.312,1.04037,0.000988079,0.000988079,0.000988079
16,1091.3,2.39772,2.38835,1.1081,0.36062,0.44144,0.19774,0.15661,2.21217,22.6414,1.05623,0.000986323,0.000986323,0.000986323
17,1158.59,2.34135,2.26715,1.07029,0.40583,0.51774,0.23964,0.19269,2.2181,13.215,1.06776,0.000984449,0.000984449,0.000984449
18,1225.46,2.32102,2.27681,1.07879,0.66969,0.51181,0.45209,0.36373,2.15519,1.73859,1.03972,0.000982456,0.000982456,0.000982456
19,1293.08,2.33528,2.38495,1.05629,0.64511,0.50285,0.4714,0.36862,2.10295,1.69824,1.02574,0.000980345,0.000980345,0.000980345
20,1360.14,2.28129,2.19623,1.06688,0.7894,0.49384,0.53895,0.41909,2.07606,1.85403,1.01934,0.000978118,0.000978118,0.000978118
