epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,7118.52,2.14865,1.88942,1.06166,0.60385,0.53024,0.53325,0.24739,1.94003,1.66017,1.00186,0.0011882,0.0011882,0.0011882
43,7292.29,2.14492,1.82624,1.06039,0.66614,0.53081,0.55331,0.23874,1.98905,1.57501,0.99997,0.0011684,0.0011684,0.0011684
44,7454.2,2.16843,1.7559,1.0622,0.68679,0.53668,0.57312,0.24662,2.02367,1.46146,1.01003,0.0011486,0.0011486,0.0011486
45,7620.9,2.1501,1.91857,1.04395,0.69014,0.52988,0.56831,0.24985,1.99548,1.5314,1.00099,0.0011288,0.0011288,0.0011288
46,7782.83,2.1648,1.92593,1.06162,0.47416,0.4738,0.41729,0.16915,2.05919,2.52536,1.00934,0.001109,0.001109,0.001109
47,7950,2.18122,2.05337,1.06093,0.67936,0.55706,0.57983,0.26241,1.95712,1.5113,0.99775,0.0010892,0.0010892,0.0010892
48,8125.16,2.10692,1.77686,1.04807,0.63009,0.53135,0.54478,0.23836,2.02289,1.56693,1.01332,0.0010694,0.0010694,0.0010694
49,8293.07,2.1534,1.88227,1.05605,0.60485,0.52403,0.51467,0.23415,1.99681,2.05985,1.00356,0.0010496,0.0010496,0.0010496
50,8453.6,2.12713,1.72159,1.04327,0.69216,0.56429,0.59797,0.27095,1.97597,1.35537,1.00527,0.0010298,0.0010298,0.0010298
51,8631.37,2.1397,1.84951,1.05406,0.69857,0.54028,0.58447,0.24751,2.04261,1.48927,1.00799,0.00101,0.00101,0.00101
52,8792.78,2.10471,1.9038,1.02986,0.6889,0.52785,0.57506,0.26132,1.98082,1.38299,1.00008,0.0009902,0.0009902,0.0009902
53,8965.29,2.16475,1.83091,1.06625,0.60973,0.5604,0.54393,0.23729,1.98749,1.89708,1.0049,0.0009704,0.0009704,0.0009704
54,9136.78,2.16477,1.92358,1.05026,0.64404,0.53263,0.54385,0.24999,1.95439,1.75647,0.99387,0.0009506,0.0009506,0.0009506
55,9296.73,2.14788,1.78669,1.06808,0.67128,0.54937,0.57578,0.26689,1.9367,1.42731,0.99611,0.0009308,0.0009308,0.0009308
56,9465.85,2.12783,1.91108,1.0298,0.59122,0.4462,0.45846,0.19865,2.07247,1.9212,1.03263,0.000911,0.000911,0.000911
57,9630.68,2.15463,1.84816,1.04801,0.68162,0.49439,0.55282,0.25357,1.95194,1.54358,0.99455,0.0008912,0.0008912,0.0008912
58,9794.26,2.15756,1.84074,1.05644,0.72104,0.54477,0.60005,0.28195,1.92424,1.36429,0.98925,0.0008714,0.0008714,0.0008714
59,9968.5,2.12574,1.73788,1.05887,0.70757,0.55856,0.59193,0.26558,1.94413,1.42325,0.99401,0.0008516,0.0008516,0.0008516
60,10129.7,2.13683,1.71124,1.04734,0.70231,0.53576,0.58041,0.26631,1.95102,1.45741,0.99482,0.0008318,0.0008318,0.0008318
