epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,4390.41,2.18804,1.96074,1.07205,0.64294,0.5023,0.50399,0.22605,2.00372,1.69917,1.01418,0.0011882,0.0011882,0.0011882
43,4493.9,2.2005,1.96104,1.0782,0.63279,0.49384,0.52095,0.23068,2.04432,2.29487,1.01915,0.0011684,0.0011684,0.0011684
44,4599.18,2.20191,1.93991,1.07609,0.69871,0.50781,0.55749,0.24343,2.05731,1.68503,1.02541,0.0011486,0.0011486,0.0011486
45,4702.84,2.20317,2.19893,1.0603,0.6997,0.46406,0.51872,0.21869,2.10079,1.88438,1.02799,0.0011288,0.0011288,0.0011288
46,4807.87,2.21805,2.02435,1.07414,0.3601,0.48042,0.25047,0.10978,2.09967,7.00195,1.02997,0.001109,0.001109,0.001109
47,4912.48,2.20631,1.9459,1.06466,0.66418,0.51958,0.50266,0.21336,2.05884,3.55199,1.02485,0.0010892,0.0010892,0.0010892
48,5016.87,2.14658,1.82019,1.06331,0.64294,0.5159,0.50162,0.20582,2.11226,3.03963,1.03599,0.0010694,0.0010694,0.0010694
49,5121.14,2.20635,1.9485,1.06773,0.67159,0.5117,0.52684,0.23052,2.05028,1.9619,1.02135,0.0010496,0.0010496,0.0010496
50,5224.82,2.17914,1.85225,1.05829,0.7197,0.5273,0.57597,0.26534,2.00755,1.58541,1.01383,0.0010298,0.0010298,0.0010298
51,5331.65,2.1849,2.03028,1.06638,0.72242,0.53631,0.58222,0.24443,2.08855,1.55823,1.02457,0.00101,0.00101,0.00101
52,5435.86,2.15387,1.94126,1.04538,0.699,0.47417,0.52064,0.23304,2.05331,2.17031,1.02497,0.0009902,0.0009902,0.0009902
53,5540.65,2.19212,1.97001,1.07822,0.58667,0.47416,0.47644,0.2124,2.03014,2.1629,1.01881,0.0009704,0.0009704,0.0009704
54,5645.7,2.14846,1.88134,1.04668,0.70082,0.52027,0.54982,0.24679,2.0212,1.50602,1.01028,0.0009506,0.0009506,0.0009506
55,5750.77,2.17109,1.82251,1.07221,0.71496,0.53852,0.56415,0.25628,1.95523,2.05336,0.99919,0.0009308,0.0009308,0.0009308
56,5855.08,2.14564,1.9054,1.03713,0.61652,0.44664,0.44541,0.19221,2.04007,2.74657,1.0284,0.000911,0.000911,0.000911
57,5959.65,2.19591,1.91074,1.0598,0.7215,0.52966,0.57891,0.25822,1.98595,1.73948,1.00131,0.0008912,0.0008912,0.0008912
58,6062.68,2.18488,1.7992,1.06077,0.71244,0.54698,0.58202,0.25248,1.98601,2.11986,0.99917,0.0008714,0.0008714,0.0008714
59,6164.72,2.15804,1.7747,1.0661,0.70843,0.53981,0.55112,0.24873,1.96665,3.12952,1.00221,0.0008516,0.0008516,0.0008516
60,6267.54,2.18484,1.80646,1.05844,0.70783,0.53282,0.56822,0.25374,2.00819,1.66495,1.00766,0.0008318,0.0008318,0.0008318
61,6373.57,2.15643,1.7517,1.04402,0.70117,0.5273,0.57873,0.26163,1.95335,1.49307,0.99254,0.000812,0.000812,0.000812
62,6478.38,2.14901,1.85256,1.03981,0.68259,0.55028,0.56139,0.26165,1.96316,1.68763,0.99904,0.0007922,0.0007922,0.0007922
63,6582.85,2.13658,1.76706,1.07351,0.68766,0.54495,0.54675,0.24434,1.97549,2.69809,0.99865,0.0007724,0.0007724,0.0007724
64,6687.46,2.11637,1.70509,1.03282,0.66499,0.48796,0.53044,0.23738,1.98983,1.76477,1.00445,0.0007526,0.0007526,0.0007526
65,6792.17,2.17283,1.72057,1.05591,0.65388,0.53872,0.54201,0.24779,1.95203,2.54951,0.99677,0.0007328,0.0007328,0.0007328
66,6897.23,2.10159,1.76441,1.03407,0.69143,0.49437,0.53997,0.24814,1.94221,2.11382,0.99679,0.000713,0.000713,0.000713
67,7002.15,2.14258,1.77122,1.03506,0.71822,0.5387,0.57344,0.26262,1.94465,1.6287,0.99437,0.0006932,0.0006932,0.0006932
68,7107.13,2.13368,1.7501,1.06727,0.70311,0.54821,0.59357,0.28245,1.90856,1.60446,0.98937,0.0006734,0.0006734,0.0006734
69,7213.85,2.11688,1.87631,1.04935,0.73062,0.54804,0.59031,0.27155,1.95132,1.64645,0.99728,0.0006536,0.0006536,0.0006536
70,7318.98,2.13567,1.69706,1.03262,0.72185,0.54311,0.59932,0.26128,1.98692,1.6199,0.99719,0.0006338,0.0006338,0.0006338
71,7424.33,2.10906,1.68332,1.04333,0.70952,0.53833,0.56581,0.26493,1.9442,1.73875,0.99471,0.000614,0.000614,0.000614
72,7528.6,2.11821,1.68808,1.04692,0.71796,0.55617,0.60792,0.28241,1.93718,1.47651,0.99394,0.0005942,0.0005942,0.0005942
73,7633.3,2.0973,1.70752,1.03207,0.74501,0.54955,0.60593,0.28449,1.95284,1.42549,0.99624,0.0005744,0.0005744,0.0005744
74,7738.34,2.0994,1.63164,1.0395,0.75032,0.56885,0.60704,0.27822,1.93754,1.44209,0.99235,0.0005546,0.0005546,0.0005546
75,7841.16,2.12858,1.67343,1.04307,0.66452,0.54228,0.55589,0.2588,1.95175,1.73482,0.9965,0.0005348,0.0005348,0.0005348
76,7944.87,2.15183,1.67773,1.05424,0.6952,0.57282,0.5984,0.28098,1.94779,1.60585,0.99587,0.000515,0.000515,0.000515
77,8048.79,2.0942,1.62257,1.02881,0.66384,0.54462,0.56863,0.25821,1.98167,1.58031,1.00156,0.0004952,0.0004952,0.0004952
78,8152.67,2.10485,1.61157,1.0366,0.67905,0.54348,0.56446,0.25922,1.95336,2.3911,0.99686,0.0004754,0.0004754,0.0004754
79,8255.65,2.1141,1.7001,1.0391,0.74597,0.57013,0.62156,0.28151,1.9738,1.41366,0.9991,0.0004556,0.0004556,0.0004556
80,8359.53,2.12574,1.65147,1.03892,0.71307,0.5515,0.58186,0.27124,1.94921,1.73019,0.995,0.0004358,0.0004358,0.0004358
81,8462.72,2.12741,1.68051,1.04619,0.76289,0.56591,0.61409,0.28641,1.91563,1.35652,0.98951,0.000416,0.000416,0.000416
82,8568.62,2.10589,1.66759,1.02122,0.69503,0.54311,0.5796,0.27028,1.93825,1.69765,0.99452,0.0003962,0.0003962,0.0003962
83,8672.26,2.07835,1.57719,1.0296,0.70154,0.5402,0.57269,0.26168,1.95958,1.74157,0.99658,0.0003764,0.0003764,0.0003764
84,8776.73,2.14299,1.63781,1.03841,0.72247,0.57194,0.60214,0.28591,1.92527,1.49876,0.99051,0.0003566,0.0003566,0.0003566
85,8879.5,2.09498,1.64865,1.04466,0.71623,0.57543,0.59352,0.26685,1.98741,1.51266,0.99892,0.0003368,0.0003368,0.0003368
86,8981.19,2.05194,1.53132,1.02099,0.66159,0.53815,0.55662,0.26397,1.92508,2.08314,0.994,0.000317,0.000317,0.000317
87,9082.49,2.06413,1.579,1.02322,0.69517,0.56628,0.58478,0.27342,1.93755,1.65146,0.99396,0.0002972,0.0002972,0.0002972
88,9184.52,2.10618,1.62752,1.03952,0.66204,0.52565,0.5527,0.25588,1.94476,2.13699,0.99173,0.0002774,0.0002774,0.0002774
89,9287.13,2.05652,1.55163,1.0285,0.73593,0.57286,0.61862,0.29332,1.91857,1.45891,0.98604,0.0002576,0.0002576,0.0002576
90,9392.1,2.09915,1.61416,1.0197,0.75752,0.57033,0.62874,0.29235,1.92881,1.37946,0.98795,0.0002378,0.0002378,0.0002378
91,9494.12,2.10039,1.69926,1.01643,0.67797,0.52254,0.56654,0.26,1.9543,1.59821,0.99517,0.000218,0.000218,0.000218
92,9595.65,2.08314,1.70204,1.01436,0.6229,0.48281,0.51471,0.22197,2.01518,1.97672,1.00663,0.0001982,0.0001982,0.0001982
93,9698.97,2.06759,1.64207,1.0077,0.69033,0.52546,0.57144,0.25581,1.96875,1.61777,0.99694,0.0001784,0.0001784,0.0001784
94,9801.05,2.07409,1.6452,1.01105,0.66923,0.52271,0.55965,0.24966,1.96483,1.65459,0.99856,0.0001586,0.0001586,0.0001586
95,9903.12,2.10273,1.67812,1.01022,0.68683,0.52622,0.56595,0.25057,1.96926,1.63522,0.99587,0.0001388,0.0001388,0.0001388
96,10006.2,2.06214,1.6283,1.00314,0.68074,0.52087,0.56269,0.24662,1.991,1.64505,1.00171,0.000119,0.000119,0.000119
97,10108.2,2.03209,1.60943,0.98744,0.67431,0.53098,0.56749,0.25881,1.95948,1.60127,0.99642,9.92e-05,9.92e-05,9.92e-05
98,10209.9,2.07686,1.64373,1.01968,0.67448,0.51849,0.56181,0.2544,1.96749,1.66741,0.99858,7.94e-05,7.94e-05,7.94e-05
99,10311.5,2.09902,1.62643,1.02508,0.66194,0.50965,0.54318,0.24225,1.98494,1.79326,1.00298,5.96e-05,5.96e-05,5.96e-05
100,10412.8,2.02084,1.55275,0.99112,0.65182,0.4977,0.52787,0.23273,1.99047,1.9562,1.00391,3.98e-05,3.98e-05,3.98e-05
