epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
25,3719.23,2.27654,2.10899,1.0822,0.59249,0.54477,0.46704,0.36668,2.0333,1.86601,1.02596,0.0008812,0.0008812,0.0008812
26,3866.86,2.25268,2.24229,1.06753,0.72559,0.4749,0.51016,0.40249,2.01502,1.7343,1.01821,0.00087625,0.00087625,0.00087625
27,4014.17,2.30622,2.07433,1.09475,0.70243,0.54826,0.54387,0.42155,2.0674,1.5738,1.02869,0.0008713,0.0008713,0.0008713
28,4163.02,2.24016,2.20004,1.05433,0.59156,0.42361,0.41557,0.31652,2.02695,1.97482,1.02373,0.00086635,0.00086635,0.00086635
29,4310.15,2.21113,2.19719,1.06,0.51029,0.4374,0.37509,0.29094,2.11211,2.12431,1.03932,0.0008614,0.0008614,0.0008614
30,4456.68,2.2732,2.15851,1.08792,0.2477,0.69222,0.48432,0.38644,1.98012,2.19218,1.01146,0.00085645,0.00085645,0.00085645
31,4603.53,2.23317,2.16581,1.07259,0.7023,0.47748,0.48567,0.38505,1.97144,1.75106,1.01189,0.0008515,0.0008515,0.0008515
32,4750.19,2.23839,2.15171,1.06721,0.70735,0.5661,0.5506,0.43475,1.97861,1.54821,1.01202,0.00084655,0.00084655,0.00084655
33,4899.78,2.23429,2.07534,1.086,0.72551,0.48402,0.50723,0.39596,2.03967,1.71192,1.0163,0.0008416,0.0008416,0.0008416
34,5046.57,2.22445,2.12295,1.05973,0.76641,0.51793,0.52029,0.40719,2.16764,1.61514,1.05163,0.00083665,0.00083665,0.00083665
35,5193.65,2.2362,2.03223,1.06468,0.73147,0.45074,0.48214,0.38247,2.01629,1.72809,1.01642,0.0008317,0.0008317,0.0008317
36,5340.86,2.16869,1.97393,1.06368,0.71737,0.57168,0.52736,0.41917,2.03349,1.5755,1.0201,0.00082675,0.00082675,0.00082675
37,5488.67,2.18085,2.13222,1.04562,0.67286,0.52859,0.51685,0.39742,1.98547,1.70835,1.01029,0.0008218,0.0008218,0.0008218
38,5635.74,2.17659,2.03166,1.06001,0.73135,0.51402,0.53092,0.4165,1.96461,1.55969,1.00044,0.00081685,0.00081685,0.00081685
39,5783.23,2.12991,1.99772,1.03676,0.68541,0.53196,0.5228,0.40756,1.95895,1.87598,1.00432,0.0008119,0.0008119,0.0008119
40,5930.36,2.17615,2.0174,1.04828,0.73487,0.54771,0.5453,0.42511,1.98526,1.63089,1.00883,0.00080695,0.00080695,0.00080695
41,6077.51,2.18174,1.98391,1.05564,0.73401,0.58172,0.55372,0.43673,1.96405,1.47318,1.0066,0.000802,0.000802,0.000802
42,6227.92,2.18882,1.92804,1.07824,0.67498,0.54164,0.50465,0.40624,1.98472,1.51655,1.01174,0.00079705,0.00079705,0.00079705
43,6374.08,2.18649,1.93829,1.0485,0.68028,0.55065,0.49591,0.39243,2.10209,1.82902,1.02727,0.0007921,0.0007921,0.0007921
44,6520.91,2.20509,1.93806,1.05822,0.65507,0.52068,0.47543,0.37772,2.07634,1.72302,1.03617,0.00078715,0.00078715,0.00078715
45,6667.6,2.17004,1.90079,1.05312,0.78309,0.59312,0.58396,0.4566,1.96284,1.37718,0.99488,0.0007822,0.0007822,0.0007822
46,6816.89,2.13097,1.83133,1.05889,0.72714,0.57878,0.52618,0.419,2.02554,1.9377,1.01493,0.00077725,0.00077725,0.00077725
47,6963.14,2.15946,2.12444,1.05268,0.73552,0.58742,0.58037,0.44499,1.98372,1.53651,0.99953,0.0007723,0.0007723,0.0007723
48,7109.74,2.18152,1.84972,1.04507,0.7548,0.58577,0.57168,0.44666,1.98124,1.62357,1.00334,0.00076735,0.00076735,0.00076735
49,7256.81,2.14081,1.84762,1.04569,0.62495,0.52234,0.4514,0.36537,2.00574,1.87336,1.01473,0.0007624,0.0007624,0.0007624
50,7403.39,2.17958,2.02999,1.0561,0.64117,0.51223,0.50354,0.38573,1.96767,1.79303,0.99649,0.00075745,0.00075745,0.00075745
51,7549.56,2.16234,2.00665,1.04452,0.76765,0.56551,0.59418,0.45884,2.00925,1.53416,1.00366,0.0007525,0.0007525,0.0007525
52,7698.75,2.13765,1.83519,1.04895,0.7424,0.55584,0.55726,0.43335,2.009,1.53151,1.01056,0.00074755,0.00074755,0.00074755
53,7845.61,2.18248,1.91218,1.05326,0.81463,0.60437,0.61783,0.47401,2.00387,1.44409,1.00232,0.0007426,0.0007426,0.0007426
54,7994.99,2.15216,1.80977,1.02869,0.74785,0.57037,0.56348,0.43972,1.9558,2.32256,0.99521,0.00073765,0.00073765,0.00073765
55,8141.74,2.18918,1.80874,1.05596,0.72931,0.57106,0.55866,0.43618,1.90796,1.62462,0.98819,0.0007327,0.0007327,0.0007327
56,8288.41,2.14903,1.84903,1.03777,0.75766,0.57492,0.5855,0.45568,1.91435,1.80811,0.99017,0.00072775,0.00072775,0.00072775
57,8435.04,2.11543,1.81175,1.03165,0.8248,0.58246,0.60556,0.47009,1.98802,1.53244,0.99747,0.0007228,0.0007228,0.0007228
58,8582.27,2.13097,1.83116,1.03065,0.76782,0.60121,0.5629,0.44272,2.0608,1.62861,1.02009,0.00071785,0.00071785,0.00071785
59,8729.11,2.15811,1.9214,1.04222,0.75654,0.57033,0.56061,0.43952,1.98149,1.64277,1.00471,0.0007129,0.0007129,0.0007129
60,8876.24,2.11993,1.80616,1.0245,0.78677,0.59754,0.60522,0.46914,1.91364,1.65719,0.98938,0.00070795,0.00070795,0.00070795
61,9023.26,2.13499,1.89611,1.04231,0.70997,0.5941,0.53877,0.42396,2.04609,1.78204,1.01502,0.000703,0.000703,0.000703
62,9170.47,2.12355,1.95912,1.03961,0.60994,0.56444,0.45209,0.36363,2.0141,1.87694,1.00915,0.00069805,0.00069805,0.00069805
63,9317.4,2.14646,1.92677,1.03109,0.80365,0.61179,0.61079,0.47791,1.92397,1.3421,0.98463,0.0006931,0.0006931,0.0006931
64,9466.57,2.11783,1.77294,1.02216,0.80835,0.61353,0.60197,0.48088,1.91049,1.3713,0.98976,0.00068815,0.00068815,0.00068815
65,9615.94,2.11992,1.64939,1.02968,0.79171,0.6066,0.62527,0.48098,1.93256,1.43157,0.98776,0.0006832,0.0006832,0.0006832
66,9765.19,2.09048,1.73557,1.02814,0.79546,0.60206,0.60765,0.47477,1.94015,1.45553,0.99039,0.00067825,0.00067825,0.00067825
67,9911.65,2.08778,1.7875,1.01809,0.78605,0.59625,0.60806,0.47115,1.98827,1.39226,1.00172,0.0006733,0.0006733,0.0006733
68,10058.2,2.10924,1.85797,1.02498,0.79179,0.61298,0.62425,0.48943,1.8844,1.39826,0.97854,0.00066835,0.00066835,0.00066835
69,10207.6,2.08823,1.91962,1.01209,0.74567,0.59607,0.58509,0.45722,1.93312,1.65456,0.98521,0.0006634,0.0006634,0.0006634
70,10354.4,2.14464,1.78454,1.03696,0.72887,0.57786,0.55946,0.43658,1.93851,1.55618,0.98802,0.00065845,0.00065845,0.00065845
71,10501.1,2.07372,1.68173,1.01644,0.74368,0.60544,0.57124,0.44946,1.93508,2.12038,0.98786,0.0006535,0.0006535,0.0006535
72,10648.1,2.08236,1.77758,1.02338,0.81353,0.63339,0.62167,0.48659,1.95524,1.58149,0.98322,0.00064855,0.00064855,0.00064855
73,10795,2.09436,1.7343,1.02793,0.78221,0.60599,0.60295,0.46447,1.9358,1.4446,0.9841,0.0006436,0.0006436,0.0006436
74,10942.6,2.08703,1.66703,1.00753,0.80402,0.61099,0.61649,0.47999,1.91369,1.44642,0.98041,0.00063865,0.00063865,0.00063865
75,11092.4,2.12581,1.67483,1.01906,0.63248,0.59073,0.51139,0.40058,1.8951,3.8516,0.97471,0.0006337,0.0006337,0.0006337
76,11242.3,2.08872,1.68975,1.02361,0.31472,0.57967,0.21053,0.16696,1.95509,inf,0.98743,0.00062875,0.00062875,0.00062875
77,11390.3,2.08087,1.69112,1.02019,0.80659,0.6082,0.61856,0.47779,1.9083,1.35536,0.97664,0.0006238,0.0006238,0.0006238
78,11539.3,2.15358,1.87531,1.0379,0.71838,0.58614,0.54118,0.42866,1.95416,2.10291,0.9874,0.00061885,0.00061885,0.00061885
79,11687,2.03632,1.67105,1.01725,0.76004,0.61813,0.58366,0.45988,1.95875,1.66633,0.99428,0.0006139,0.0006139,0.0006139
80,11835,2.05834,1.6895,1.02032,0.52584,0.59073,0.36746,0.29372,1.95042,7.94258,0.98145,0.00060895,0.00060895,0.00060895
81,11983,2.04602,1.69559,1.02369,0.75108,0.61997,0.63067,0.48792,1.8911,1.6986,0.96585,0.000604,0.000604,0.000604
82,12131.3,2.10526,1.68837,1.0202,0.75969,0.59551,0.61198,0.47595,1.84826,1.55236,0.96288,0.00059905,0.00059905,0.00059905
83,12279.1,2.01801,1.63566,1.0145,0.80936,0.61555,0.61486,0.48396,1.95621,1.38433,0.97937,0.0005941,0.0005941,0.0005941
84,12427.1,2.07474,1.67904,1.01202,0.77545,0.61523,0.58834,0.46382,2.00298,1.5125,0.9989,0.00058915,0.00058915,0.00058915
85,12575,2.05842,1.61611,1.01475,0.84529,0.62581,0.61987,0.48712,1.97533,1.27072,0.98007,0.0005842,0.0005842,0.0005842
86,12723.2,2.07988,1.62376,1.02381,0.81811,0.61004,0.62034,0.48422,1.9189,1.35811,0.97724,0.00057925,0.00057925,0.00057925
87,12871.3,2.04306,1.63891,0.99722,0.68768,0.59184,0.51744,0.40572,1.86014,2.01234,0.96151,0.0005743,0.0005743,0.0005743
88,13019.2,2.04056,1.65234,1.01835,0.49893,0.55985,0.33171,0.26385,1.90698,10.6551,0.97335,0.00056935,0.00056935,0.00056935
