epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
14,2763.09,2.40612,2.39118,1.16494,0.5768,0.4453,0.4578,0.20343,2.08239,1.88208,1.03753,0.0018713,0.0018713,0.0018713
15,2960.72,2.38462,2.36466,1.14349,0.55396,0.42489,0.4363,0.18517,2.13018,1.89072,1.07089,0.0018614,0.0018614,0.0018614
16,3157.68,2.37302,2.30463,1.15579,0.57114,0.45192,0.44572,0.19219,2.10749,2.35643,1.03987,0.0018515,0.0018515,0.0018515
17,3354.82,2.3545,4.09541,1.11608,0.38126,0.35227,0.29089,0.11609,2.35273,2.13565,1.11285,0.0018416,0.0018416,0.0018416
18,3551.92,2.31667,2.34418,1.11982,0.57189,0.46645,0.46914,0.20906,2.0718,1.76017,1.03477,0.0018317,0.0018317,0.0018317
19,3749.29,2.36385,2.34811,1.11511,0.64625,0.49274,0.50143,0.22069,2.04169,1.75038,1.03846,0.0018218,0.0018218,0.0018218
20,3947.22,2.26275,2.16808,1.11068,0.64305,0.45907,0.49504,0.2142,2.05326,2.39383,1.0393,0.0018119,0.0018119,0.0018119
21,4144.25,2.26054,2.16708,1.09295,0.32792,0.46259,0.22623,0.10071,2.16582,728.779,1.06993,0.001802,0.001802,0.001802
22,4341.47,2.31389,2.24371,1.10478,0.5803,0.44945,0.41667,0.18679,2.08884,5.91853,1.0493,0.0017921,0.0017921,0.0017921
23,4538.39,2.26801,2.21191,1.10908,0.48636,0.42912,0.32316,0.13358,2.23886,47.9788,1.08333,0.0017822,0.0017822,0.0017822
24,4735.09,2.26053,2.34271,1.08445,0.56315,0.44383,0.44079,0.16478,2.2313,1.98687,1.06545,0.0017723,0.0017723,0.0017723
25,4932.29,2.32303,2.3562,1.10646,0.59335,0.42508,0.44221,0.18225,2.10299,2.02459,1.04162,0.0017624,0.0017624,0.0017624
26,5129.46,2.29475,2.38364,1.09114,0.59717,0.48796,0.46636,0.20058,2.0468,3.91769,1.03121,0.0017525,0.0017525,0.0017525
27,5326.34,2.32752,2.17273,1.11709,0.67313,0.50736,0.53108,0.22495,2.11837,2.38376,1.03753,0.0017426,0.0017426,0.0017426
28,5523.32,2.2758,2.18734,1.07249,0.61541,0.47104,0.44875,0.18784,2.09497,3.08789,1.04335,0.0017327,0.0017327,0.0017327
29,5720.32,2.26206,2.25565,1.08352,0.53217,0.46406,0.39405,0.15531,2.23129,2.8951,1.07003,0.0017228,0.0017228,0.0017228
30,5916.98,2.2669,2.12176,1.09423,0.68137,0.4795,0.51669,0.22564,2.02723,1.94406,1.02798,0.0017129,0.0017129,0.0017129
31,6114.31,2.21821,2.11514,1.07826,0.68283,0.49517,0.52988,0.23521,2.06784,1.67134,1.02749,0.001703,0.001703,0.001703
32,6311.49,2.24789,2.40876,1.08788,0.74847,0.40814,0.51862,0.22916,2.02602,2.05508,1.03402,0.0016931,0.0016931,0.0016931
33,6508.49,2.23266,2.30357,1.09467,0.64489,0.48391,0.4988,0.2152,2.03975,1.94803,1.01788,0.0016832,0.0016832,0.0016832
34,6705.25,2.28289,2.37718,1.0834,0.62484,0.47086,0.44836,0.16759,2.17984,4.58804,1.05096,0.0016733,0.0016733,0.0016733
35,6901.98,2.29456,2.06673,1.08772,0.63387,0.50634,0.50419,0.2309,2.01961,1.91341,1.02411,0.0016634,0.0016634,0.0016634
36,7098.67,2.23298,1.9858,1.08887,0.64015,0.52399,0.49564,0.22896,1.97553,3.70496,1.01457,0.0016535,0.0016535,0.0016535
37,7295.2,2.19394,2.16259,1.05845,0.61587,0.47785,0.4897,0.21631,2.10817,2.25642,1.05001,0.0016436,0.0016436,0.0016436
38,7491.78,2.21215,2.18019,1.08479,0.61681,0.48833,0.46935,0.20565,2.0818,3.37339,1.03143,0.0016337,0.0016337,0.0016337
39,7688.46,2.16025,2.09054,1.05873,0.63469,0.48263,0.51684,0.22711,2.04364,2.33198,1.02102,0.0016238,0.0016238,0.0016238
40,7885.46,2.18758,2.05504,1.06028,0.70661,0.51719,0.53478,0.24782,2.00001,6.32693,1.02307,0.0016139,0.0016139,0.0016139
41,8082.53,2.22073,1.979,1.07672,0.68518,0.5018,0.54104,0.24387,1.99628,1.60506,1.01558,0.001604,0.001604,0.001604
42,8279.48,2.2205,1.92694,1.09383,0.67756,0.53084,0.54808,0.25075,2.01793,2.31138,1.01718,0.0015941,0.0015941,0.0015941
43,8476.51,2.20229,1.90826,1.06206,0.61451,0.48115,0.46093,0.2073,2.00025,12.5216,1.01802,0.0015842,0.0015842,0.0015842
44,8673.22,2.21306,1.89047,1.0687,0.67414,0.50432,0.5207,0.23353,1.99845,1.92133,1.01819,0.0015743,0.0015743,0.0015743
45,8870,2.18379,1.96118,1.06676,0.69828,0.52326,0.54724,0.24818,1.94406,1.72696,0.99501,0.0015644,0.0015644,0.0015644
46,9066.81,2.1623,1.90699,1.07936,0.62493,0.48248,0.48515,0.20351,2.10209,1.95168,1.03547,0.0015545,0.0015545,0.0015545
47,9263.15,2.17732,1.90862,1.06745,0.66099,0.5251,0.49408,0.18952,2.09732,7.54534,1.01976,0.0015446,0.0015446,0.0015446
48,9459.95,2.2044,1.80881,1.0593,0.66944,0.50598,0.51971,0.22185,1.98115,3.7869,1.00509,0.0015347,0.0015347,0.0015347
49,9656.37,2.15518,1.80998,1.06362,0.57045,0.50469,0.40422,0.17365,2.03725,36.9628,1.0223,0.0015248,0.0015248,0.0015248
50,9853.12,2.18883,2.09647,1.06741,0.48112,0.49035,0.41061,0.18213,2.01572,8.77414,1.01605,0.0015149,0.0015149,0.0015149
51,10049.5,2.18174,1.92908,1.04925,0.70166,0.53402,0.5556,0.25911,1.93961,2.86221,0.99582,0.001505,0.001505,0.001505
52,10246.6,2.15141,1.94816,1.06396,0.65574,0.51339,0.48407,0.22144,1.95587,12.4798,1.00389,0.0014951,0.0014951,0.0014951
53,10443.4,2.17754,1.97985,1.05807,0.65351,0.54164,0.49777,0.22846,1.90835,19.0747,0.99623,0.0014852,0.0014852,0.0014852
54,10640.4,2.1912,1.86338,1.04373,0.64627,0.49531,0.49693,0.22012,2.05675,2.04262,1.02385,0.0014753,0.0014753,0.0014753
55,10837.1,2.19726,1.8069,1.07112,0.63278,0.49384,0.46312,0.18296,2.13549,2.47051,1.03565,0.0014654,0.0014654,0.0014654
56,11033.8,2.22516,1.92128,1.06744,0.67606,0.51456,0.53011,0.23935,1.9731,2.60435,1.01344,0.0014555,0.0014555,0.0014555
57,11230.3,2.19375,1.98997,1.06433,0.71521,0.52749,0.55552,0.24314,2.00643,2.94926,1.0098,0.0014456,0.0014456,0.0014456
58,11426.9,2.17045,1.90601,1.04791,0.72973,0.55084,0.58745,0.25804,1.98278,1.77432,1.00511,0.0014357,0.0014357,0.0014357
59,11623.5,2.16587,1.80034,1.05504,0.61137,0.52148,0.45863,0.20038,2.00322,19.2505,1.01038,0.0014258,0.0014258,0.0014258
60,11820.3,2.12768,1.75338,1.03424,0.6912,0.55063,0.53365,0.24922,1.90672,17.2693,0.99017,0.0014159,0.0014159,0.0014159
61,12017,2.13718,1.72295,1.05547,0.58938,0.5431,0.44794,0.19524,1.98841,21.1763,1.00851,0.001406,0.001406,0.001406
62,12213.5,2.10819,1.73439,1.04864,0.70143,0.54424,0.57624,0.25578,1.95284,2.09452,0.99734,0.0013961,0.0013961,0.0013961
63,12409.8,2.15763,1.79748,1.04458,0.67736,0.55709,0.55196,0.25429,2.00905,2.58302,1.0102,0.0013862,0.0013862,0.0013862
64,198.902,2.15504,1.9257,1.05365,0.67352,0.53319,0.56292,0.27129,1.93037,1.62214,0.99601,0.0013763,0.0013763,0.0013763
65,406.022,2.14609,2.00847,1.04615,0.69329,0.52289,0.5569,0.26532,1.91905,1.5389,0.99729,0.0013664,0.0013664,0.0013664
66,603.759,2.13075,1.90945,1.03984,0.70248,0.53741,0.57327,0.25822,1.97276,1.68867,1.00182,0.0013565,0.0013565,0.0013565
67,801.518,2.15232,1.72616,1.03941,0.74826,0.56702,0.62256,0.29498,1.89671,1.44315,0.98763,0.0013466,0.0013466,0.0013466
68,999.42,2.12344,1.755,1.04468,0.74413,0.55525,0.61918,0.29459,1.91591,1.512,0.99651,0.0013367,0.0013367,0.0013367
69,1197.28,2.11359,1.83439,1.03012,0.74995,0.54316,0.60264,0.27179,1.95168,1.51771,0.99724,0.0013268,0.0013268,0.0013268
70,1394.97,2.13679,1.74961,1.04693,0.71804,0.54733,0.59082,0.28944,1.89436,1.47904,0.99058,0.0013169,0.0013169,0.0013169
71,1592.31,2.12017,1.75437,1.03048,0.69981,0.56276,0.58419,0.27656,1.90735,1.58976,0.98876,0.001307,0.001307,0.001307
72,1789.59,2.11284,1.71762,1.05679,0.74219,0.53411,0.59352,0.27353,1.95842,1.51148,1.00128,0.0012971,0.0012971,0.0012971
73,1987.28,2.16703,1.74452,1.05446,0.7233,0.57511,0.60498,0.27874,1.92695,1.45235,0.9906,0.0012872,0.0012872,0.0012872
74,2185.04,2.12986,1.6829,1.03957,0.76262,0.57419,0.62575,0.27626,1.9492,1.32621,0.99262,0.0012773,0.0012773,0.0012773
75,2382.42,2.09222,1.71869,1.04076,0.74719,0.56885,0.61539,0.27948,1.93392,1.5962,0.99287,0.0012674,0.0012674,0.0012674
76,2580.13,2.17047,1.74712,1.04747,0.76742,0.55874,0.61748,0.27727,1.94784,1.41697,0.99302,0.0012575,0.0012575,0.0012575
77,2777.82,2.10041,1.71715,1.05349,0.71647,0.55428,0.59594,0.27094,1.99226,1.50344,1.00796,0.0012476,0.0012476,0.0012476
78,2975.37,2.10081,1.67622,1.04337,0.73161,0.55176,0.59019,0.27764,1.93297,1.36306,0.99357,0.0012377,0.0012377,0.0012377
79,3173.02,2.14562,1.70686,1.06362,0.74176,0.57161,0.61545,0.27499,1.93895,1.38046,0.98795,0.0012278,0.0012278,0.0012278
80,3370.77,2.10212,1.67607,1.02614,0.75058,0.57731,0.62313,0.29466,1.93384,1.38663,0.99555,0.0012179,0.0012179,0.0012179
81,3568.43,2.0778,1.6146,1.03441,0.7417,0.54992,0.59477,0.2735,1.96446,1.40423,0.99998,0.001208,0.001208,0.001208
82,3766.26,2.11673,1.72205,1.02777,0.77934,0.58448,0.64442,0.29835,1.93561,1.32598,0.99177,0.0011981,0.0011981,0.0011981
83,3964.96,2.03368,1.59285,1.02635,0.73717,0.53944,0.6007,0.28024,1.91842,1.51104,0.98986,0.0011882,0.0011882,0.0011882
84,4162.27,2.0679,1.59012,1.0231,0.76669,0.56673,0.62008,0.2879,1.92962,1.34137,0.99017,0.0011783,0.0011783,0.0011783
85,4360.05,2.10542,1.67761,1.0369,0.72266,0.58356,0.61007,0.28756,1.92065,1.55801,0.99089,0.0011684,0.0011684,0.0011684
86,4557.53,2.08737,1.67312,1.04108,0.77509,0.57308,0.63898,0.2806,1.97985,1.40533,0.99979,0.0011585,0.0011585,0.0011585
87,4754.99,2.02965,1.60879,1.00429,0.73008,0.56481,0.60186,0.27473,1.96206,1.47042,0.99644,0.0011486,0.0011486,0.0011486
88,4952.67,2.0801,1.61604,1.02687,0.76839,0.58799,0.63993,0.30102,1.88837,1.32953,0.9852,0.0011387,0.0011387,0.0011387
89,5150.89,2.11379,1.73328,1.03197,0.76974,0.5882,0.64676,0.31994,1.85727,1.24401,0.98201,0.0011288,0.0011288,0.0011288
90,5348.68,2.14076,1.7529,1.05055,0.77025,0.55948,0.63631,0.30064,1.89812,1.36626,0.9824,0.0011189,0.0011189,0.0011189
91,5545.87,2.06666,1.71225,1.00555,0.77509,0.57253,0.643,0.30841,1.88179,1.38369,0.98211,0.001109,0.001109,0.001109
92,5743.25,2.04946,1.70339,1.01877,0.75812,0.56518,0.61669,0.29079,1.92169,1.5633,0.99135,0.0010991,0.0010991,0.0010991
93,5940.9,2.09896,1.68137,1.03798,0.75624,0.58301,0.63189,0.30653,1.87595,1.3306,0.98227,0.0010892,0.0010892,0.0010892
94,6138.5,2.06435,1.6008,1.02676,0.75581,0.57931,0.62081,0.2957,1.90492,1.32426,0.98803,0.0010793,0.0010793,0.0010793
95,6335.74,2.06915,1.62781,1.02557,0.75817,0.58448,0.63441,0.30302,1.86812,1.35385,0.98623,0.0010694,0.0010694,0.0010694
96,6533.36,2.03457,1.72077,1.03009,0.75104,0.57713,0.63093,0.30088,1.87639,1.38026,0.98161,0.0010595,0.0010595,0.0010595
97,6730.85,2.06196,1.54416,1.01607,0.79885,0.59438,0.65972,0.31229,1.89786,1.26398,0.98557,0.0010496,0.0010496,0.0010496
98,6928.25,2.07995,1.62666,1.02006,0.77007,0.5957,0.64504,0.30358,1.90504,1.3231,0.98515,0.0010397,0.0010397,0.0010397
99,7125.42,2.03938,1.55299,1.03174,0.75014,0.58338,0.6268,0.28953,1.92073,1.40547,0.99308,0.0010298,0.0010298,0.0010298
100,7322.36,2.04343,1.68209,1.01307,0.76659,0.56665,0.63155,0.29978,1.92228,1.29216,0.98804,0.0010199,0.0010199,0.0010199
101,7519.55,2.04509,1.55644,1.02586,0.78008,0.59215,0.65463,0.3151,1.87694,1.36354,0.98225,0.00101,0.00101,0.00101
102,7716.62,2.00733,1.53225,1.00695,0.77861,0.59625,0.65569,0.31803,1.87722,1.38665,0.98264,0.0010001,0.0010001,0.0010001
103,7913.82,2.03869,1.6515,1.01719,0.78501,0.59211,0.64939,0.31429,1.86313,1.3076,0.97789,0.0009902,0.0009902,0.0009902
104,8110.87,2.04204,1.61597,1.02181,0.7681,0.6036,0.65472,0.31316,1.86118,1.44011,0.9769,0.0009803,0.0009803,0.0009803
105,8307.94,2.03852,1.55603,1.03576,0.79103,0.58228,0.65347,0.32369,1.85714,1.36122,0.97827,0.0009704,0.0009704,0.0009704
106,8505.55,2.06285,1.55258,1.01784,0.77437,0.6001,0.64691,0.29763,1.92239,1.22269,0.982,0.0009605,0.0009605,0.0009605
107,8702.71,2.05181,1.55391,1.02621,0.77727,0.58773,0.64684,0.31496,1.86978,1.28923,0.98307,0.0009506,0.0009506,0.0009506
108,8899.6,2.05507,1.58967,1.02662,0.76598,0.59386,0.6495,0.31216,1.86103,1.35813,0.9781,0.0009407,0.0009407,0.0009407
109,9096.51,2.05197,1.59764,1.04102,0.70122,0.57519,0.60187,0.28883,1.89889,1.6702,0.98035,0.0009308,0.0009308,0.0009308
110,9293.06,2.03158,1.66993,1.01987,0.74732,0.59055,0.62655,0.30034,1.8817,1.39539,0.97714,0.0009209,0.0009209,0.0009209
111,9490.01,2.05421,1.49737,1.01501,0.78341,0.58411,0.64429,0.30414,1.89177,1.27803,0.98461,0.000911,0.000911,0.000911
112,9687.05,2.02367,1.50522,1.02151,0.73353,0.57566,0.605,0.28689,1.93516,1.33283,0.99211,0.0009011,0.0009011,0.0009011
113,9883.92,2.0587,1.55265,1.0294,0.73633,0.58842,0.62604,0.29171,1.92856,1.47797,0.98852,0.0008912,0.0008912,0.0008912
114,10080.6,2.046,1.5344,1.01123,0.75914,0.59496,0.64464,0.29548,1.99574,1.39788,1.0025,0.0008813,0.0008813,0.0008813
115,10277.6,2.04034,1.58299,1.0254,0.75977,0.58154,0.63425,0.30101,1.90217,1.4133,0.98692,0.0008714,0.0008714,0.0008714
116,10474.6,2.04194,1.5678,1.01997,0.7858,0.60166,0.66141,0.30755,1.88734,1.25517,0.97655,0.0008615,0.0008615,0.0008615
117,10671.5,2.02881,1.48296,0.99787,0.73949,0.58243,0.61536,0.2965,1.8882,1.48859,0.97806,0.0008516,0.0008516,0.0008516
118,10868.5,2.03276,1.49254,1.02163,0.7755,0.5932,0.64111,0.30978,1.8696,1.27191,0.97583,0.0008417,0.0008417,0.0008417
119,11065.6,2.04414,1.53744,1.01456,0.7966,0.59717,0.66728,0.32907,1.84472,1.29383,0.97356,0.0008318,0.0008318,0.0008318
120,11263.7,2.01289,1.52278,1.01526,0.80916,0.59868,0.66956,0.32095,1.86462,1.28862,0.97902,0.0008219,0.0008219,0.0008219
121,11461.5,2.01423,1.49254,1.00482,0.7773,0.61776,0.66695,0.32099,1.86749,1.37027,0.97596,0.000812,0.000812,0.000812
122,11659.2,2.03643,1.54715,1.01498,0.77453,0.60029,0.6489,0.30016,1.9225,1.46141,0.97987,0.0008021,0.0008021,0.0008021
123,11857,1.99852,1.47142,0.99552,0.79611,0.60085,0.6649,0.32289,1.85217,1.3288,0.97339,0.0007922,0.0007922,0.0007922
124,12055,2.00875,1.48963,1.01545,0.75716,0.59055,0.64175,0.28939,1.89954,1.72332,0.97953,0.0007823,0.0007823,0.0007823
125,199.209,2.43115,1.75237,1.31832,0.67952,0.57437,0.57877,0.26266,1.92194,1.47864,1.01663,0.0007724,0.0007724,0.0007724
126,401.374,2.09983,1.54945,1.05863,0.75558,0.56959,0.62952,0.30486,1.88206,1.5274,0.98098,0.0007625,0.0007625,0.0007625
127,599.437,2.0718,1.51154,1.02908,0.76122,0.58732,0.63765,0.29926,1.93492,1.38502,0.99012,0.0007526,0.0007526,0.0007526
128,797.562,2.06841,1.43657,1.01894,0.7673,0.58987,0.64818,0.30679,1.91514,1.31641,0.98478,0.0007427,0.0007427,0.0007427
129,995.564,2.03833,1.43598,1.02169,0.80027,0.61218,0.67889,0.32091,1.87526,1.24486,0.97463,0.0007328,0.0007328,0.0007328
130,1194.12,2.02502,1.41916,1.00357,0.77147,0.59148,0.64679,0.29488,1.91692,1.40838,0.98176,0.0007229,0.0007229,0.0007229
131,1392.4,2.01874,1.46071,1.01678,0.77163,0.59763,0.65317,0.32824,1.83359,1.26615,0.97047,0.000713,0.000713,0.000713
132,1590.41,2.00785,1.45348,1.00104,0.75631,0.58981,0.63908,0.30649,1.85906,1.43416,0.97174,0.0007031,0.0007031,0.0007031
133,1788.39,2.00479,1.44823,1.02325,0.7238,0.58283,0.61303,0.29847,1.87196,1.55895,0.97706,0.0006932,0.0006932,0.0006932
134,1986.83,2.08207,1.45588,1.02998,0.80188,0.60873,0.67239,0.3289,1.84994,1.2527,0.96933,0.0006833,0.0006833,0.0006833
135,2185.26,2.04157,1.44415,1.0179,0.79027,0.61658,0.66749,0.30625,1.90449,1.20347,0.97824,0.0006734,0.0006734,0.0006734
136,2383.1,2.00657,1.5795,1.01791,0.79855,0.59772,0.66211,0.30505,1.89351,1.28375,0.978,0.0006635,0.0006635,0.0006635
137,2580.97,2.05412,1.58422,1.01386,0.75063,0.59936,0.64326,0.29059,1.94283,1.57133,0.98591,0.0006536,0.0006536,0.0006536
138,2777.13,2.01887,1.47215,1.02954,0.75547,0.58981,0.64098,0.3063,1.88134,1.50813,0.97725,0.0006437,0.0006437,0.0006437
139,2972.55,2.01382,1.42482,1.01643,0.7862,0.60646,0.66409,0.3215,1.86663,1.3182,0.9736,0.0006338,0.0006338,0.0006338
140,3167.91,2.01406,1.46115,1.0279,0.79532,0.6101,0.67256,0.31786,1.87514,1.28107,0.97152,0.0006239,0.0006239,0.0006239
141,3363.52,1.99982,1.43913,0.99775,0.77461,0.5979,0.65234,0.31843,1.85562,1.3677,0.97325,0.000614,0.000614,0.000614
142,3559.08,1.96995,1.4108,1.00556,0.79177,0.59142,0.64999,0.30749,1.87834,1.33025,0.97389,0.0006041,0.0006041,0.0006041
143,3755.1,2.01828,1.51895,1.00171,0.80767,0.61224,0.67325,0.32943,1.85151,1.25462,0.97215,0.0005942,0.0005942,0.0005942
144,3956.93,1.9447,1.35853,1.00261,0.78091,0.59772,0.65944,0.31613,1.87121,1.43168,0.97334,0.0005843,0.0005843,0.0005843
145,4152.1,1.9809,1.37847,0.99611,0.78184,0.61022,0.66481,0.32682,1.86688,1.27202,0.97053,0.0005744,0.0005744,0.0005744
146,4347.57,2.0075,1.46681,1.00996,0.78967,0.61353,0.66855,0.33005,1.82924,1.28557,0.96476,0.0005645,0.0005645,0.0005645
147,4542.81,1.98747,1.41425,1.01359,0.79864,0.60342,0.66592,0.31315,1.90887,1.24011,0.97725,0.0005546,0.0005546,0.0005546
148,4737.81,1.92386,1.33215,0.97967,0.76391,0.60103,0.64051,0.31207,1.86539,1.34533,0.97638,0.0005447,0.0005447,0.0005447
149,4935.67,1.98989,1.41834,1.00107,0.75746,0.61537,0.65082,0.31383,1.86341,1.40677,0.972,0.0005348,0.0005348,0.0005348
150,5133.12,2.01012,1.47174,1.003,0.78964,0.61357,0.65901,0.32413,1.84639,1.19638,0.96923,0.0005249,0.0005249,0.0005249
151,5330.73,2.03715,1.46277,1.0204,0.77866,0.60994,0.66737,0.32576,1.83547,1.30521,0.96591,0.000515,0.000515,0.000515
152,5527.98,1.99262,1.4984,0.98628,0.77653,0.59415,0.64946,0.29832,1.88388,1.3476,0.97638,0.0005051,0.0005051,0.0005051
153,5725.53,1.96004,1.42079,0.99463,0.77707,0.59919,0.6483,0.31187,1.86516,1.27553,0.97409,0.0004952,0.0004952,0.0004952
154,5923.1,1.99912,1.41901,1.00993,0.80372,0.61629,0.67756,0.33269,1.83478,1.18136,0.96493,0.0004853,0.0004853,0.0004853
155,6120.86,1.97636,1.39283,1.00317,0.77856,0.61464,0.6707,0.32743,1.86018,1.3282,0.97375,0.0004754,0.0004754,0.0004754
156,6318.69,1.96257,1.42025,0.99474,0.78547,0.60384,0.66582,0.32053,1.89378,1.38104,0.97737,0.0004655,0.0004655,0.0004655
157,6516.84,1.95628,1.51619,1.00997,0.77189,0.59441,0.65171,0.31603,1.84289,1.37622,0.96707,0.0004556,0.0004556,0.0004556
158,6714.85,1.95477,1.3575,0.9887,0.80892,0.62113,0.68472,0.34072,1.8267,1.22615,0.96617,0.0004457,0.0004457,0.0004457
159,60.0412,1.97642,1.40467,1.00255,0.74555,0.60857,0.64299,0.31384,1.84633,1.27647,0.96696,0.0004358,0.0004358,0.0004358
160,118.102,1.97473,1.41351,0.99618,0.7568,0.5865,0.64182,0.30913,1.86585,1.68841,0.97437,0.0004259,0.0004259,0.0004259
161,173.327,1.98186,1.40969,0.99796,0.76274,0.60452,0.64745,0.29735,1.92297,1.4561,0.98151,0.000416,0.000416,0.000416
162,227.937,1.98536,1.33456,0.9913,0.77894,0.61464,0.6733,0.33252,1.83502,1.31788,0.96825,0.0004061,0.0004061,0.0004061
163,283.28,1.96609,1.33058,1.00105,0.81311,0.61513,0.67993,0.33554,1.83047,1.21278,0.9643,0.0003962,0.0003962,0.0003962
164,338.528,1.95977,1.34119,0.98501,0.77425,0.61243,0.65669,0.31429,1.86654,1.31511,0.97199,0.0003863,0.0003863,0.0003863
165,393.806,1.94971,1.38408,0.99707,0.79051,0.6036,0.65487,0.32055,1.84862,1.25742,0.96992,0.0003764,0.0003764,0.0003764
166,448.82,1.96018,1.37101,0.98774,0.79294,0.6139,0.67805,0.3274,1.89647,1.27557,0.97816,0.0003665,0.0003665,0.0003665
167,503.799,1.95032,1.34569,1.00915,0.76719,0.6014,0.65359,0.3195,1.84813,1.35823,0.96702,0.0003566,0.0003566,0.0003566
168,559.596,2.0104,1.38241,1.01301,0.79218,0.62824,0.6836,0.33139,1.85405,1.24684,0.97035,0.0003467,0.0003467,0.0003467
169,615.309,1.97626,1.35047,1.00101,0.80728,0.62381,0.68336,0.3324,1.85458,1.18974,0.96995,0.0003368,0.0003368,0.0003368
170,670.278,1.94073,1.43945,1.0011,0.79182,0.61427,0.66979,0.32423,1.8624,1.28225,0.97049,0.0003269,0.0003269,0.0003269
171,725.376,1.99995,1.38386,1.00192,0.76793,0.6093,0.66005,0.31407,1.86714,1.46612,0.97159,0.000317,0.000317,0.000317
172,780.822,1.94284,1.34661,1.0085,0.75593,0.60838,0.65132,0.31154,1.86062,1.5224,0.97072,0.0003071,0.0003071,0.0003071
173,835.874,1.94299,1.32724,1.00137,0.78582,0.61385,0.66579,0.31734,1.87035,1.29691,0.97245,0.0002972,0.0002972,0.0002972
174,891.438,1.96742,1.34287,1.01485,0.78888,0.61224,0.66366,0.32567,1.83634,1.30152,0.96525,0.0002873,0.0002873,0.0002873
175,946.55,1.94886,1.32993,0.98427,0.7936,0.62351,0.6774,0.32461,1.86084,1.26965,0.96839,0.0002774,0.0002774,0.0002774
176,1001.82,1.91508,1.30004,0.9903,0.79427,0.61997,0.67222,0.32994,1.84961,1.23623,0.96939,0.0002675,0.0002675,0.0002675
177,1057.16,1.94953,1.41967,0.984,0.79351,0.62144,0.6712,0.32982,1.85271,1.31886,0.96821,0.0002576,0.0002576,0.0002576
178,1112.37,1.89412,1.2454,0.9894,0.78728,0.61684,0.67233,0.32801,1.84845,1.39744,0.96653,0.0002477,0.0002477,0.0002477
179,1167.06,1.92024,1.27517,0.9807,0.78344,0.61658,0.66725,0.32267,1.86684,1.31002,0.96937,0.0002378,0.0002378,0.0002378
180,1222.22,1.94246,1.33762,0.99295,0.79377,0.61905,0.67295,0.33292,1.82927,1.25983,0.96285,0.0002279,0.0002279,0.0002279
181,1277.05,1.92577,1.32817,0.9981,0.80345,0.62898,0.68042,0.3362,1.83842,1.19326,0.96654,0.000218,0.000218,0.000218
182,1331.74,1.86346,1.23071,0.96298,0.76728,0.60802,0.64984,0.31576,1.84533,1.44871,0.96778,0.0002081,0.0002081,0.0002081
183,1387.01,1.93223,1.3263,0.98839,0.77868,0.62953,0.6684,0.32459,1.86163,1.2778,0.97065,0.0001982,0.0001982,0.0001982
184,1442.07,1.95894,1.33436,0.98768,0.80365,0.62608,0.67519,0.33024,1.84361,1.18744,0.96815,0.0001883,0.0001883,0.0001883
