epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
59,3622.84,2.16386,1.83078,1.05288,0.70781,0.53135,0.50548,0.39889,2.04774,1.57268,1.01691,0.00161678,0.00161678,0.00161678
60,3683.65,2.12764,1.7667,1.03228,0.79417,0.59459,0.60141,0.47153,1.90246,1.41752,0.99194,0.00160442,0.00160442,0.00160442
61,3745.04,2.14655,1.83357,1.05602,0.75952,0.55805,0.54887,0.4289,2.00055,1.51202,1.00658,0.00159191,0.00159191,0.00159191
62,3805.89,2.10578,1.84845,1.04798,0.77641,0.60655,0.60429,0.4743,1.89902,1.36091,0.98864,0.00157926,0.00157926,0.00157926
63,3867.39,2.17166,1.8706,1.04734,0.80564,0.61041,0.6279,0.48947,1.94069,1.46036,0.99232,0.00156646,0.00156646,0.00156646
64,3929.19,2.14853,1.8584,1.04128,0.80359,0.61519,0.61778,0.48736,1.92103,1.33933,0.99015,0.00155353,0.00155353,0.00155353
65,3990.46,2.12831,1.71365,1.04289,0.79032,0.61096,0.61487,0.48639,1.90006,1.33817,0.98807,0.00154047,0.00154047,0.00154047
66,4051.21,2.11441,1.78232,1.04495,0.81165,0.60371,0.62346,0.48814,1.90297,1.35489,0.98573,0.00152727,0.00152727,0.00152727
67,4111.31,2.09558,1.74498,1.02925,0.7836,0.58522,0.59749,0.45768,1.99878,1.36648,1.00724,0.00151395,0.00151395,0.00151395
68,4171.5,2.10822,1.79592,1.0352,0.81021,0.62635,0.60999,0.48705,1.95679,1.29937,1.00297,0.0015005,0.0015005,0.0015005
69,4232,2.1067,1.929,1.02688,0.79811,0.61408,0.60808,0.45958,2.04134,1.37879,1.00752,0.00148694,0.00148694,0.00148694
70,4293.57,2.15372,1.73572,1.05273,0.7556,0.57921,0.57439,0.44383,1.97247,1.51479,0.99914,0.00147325,0.00147325,0.00147325
71,4354.26,2.07852,1.71867,1.02724,0.78201,0.60287,0.59139,0.46661,1.95441,1.46624,1.00119,0.00145945,0.00145945,0.00145945
72,4414.83,2.10171,1.75019,1.04061,0.78299,0.5672,0.60117,0.47014,1.89919,1.50106,0.98563,0.00144554,0.00144554,0.00144554
73,4475.51,2.12918,1.76028,1.04664,0.77799,0.58372,0.57109,0.44552,2.03117,1.53611,1.01444,0.00143152,0.00143152,0.00143152
74,4536.47,2.11014,1.69191,1.02182,0.79438,0.60894,0.5944,0.46559,1.97967,1.3504,1.00349,0.0014174,0.0014174,0.0014174
75,4597.34,2.14205,1.65415,1.03732,0.80135,0.60985,0.62617,0.48796,1.88363,1.41542,0.98049,0.00140318,0.00140318,0.00140318
76,4658.31,2.14386,1.78808,1.05323,0.79796,0.60269,0.61497,0.4797,1.90447,1.47232,0.98866,0.00138886,0.00138886,0.00138886
77,4718.75,2.11804,1.78303,1.0393,0.80728,0.61831,0.62077,0.48833,1.89545,1.27963,0.983,0.00137444,0.00137444,0.00137444
78,4780.74,2.17376,1.79748,1.0597,0.78761,0.62089,0.60717,0.46889,2.01603,1.40454,1.0054,0.00135994,0.00135994,0.00135994
79,4842.23,2.05327,1.66622,1.033,0.75813,0.52473,0.53222,0.4032,2.05611,1.56316,1.01568,0.00134535,0.00134535,0.00134535
80,4903.76,2.08499,1.80261,1.04579,0.81515,0.59025,0.61112,0.48248,1.91792,1.39355,0.99502,0.00133068,0.00133068,0.00133068
81,4965.14,2.04996,1.7401,1.0402,0.79918,0.62924,0.62996,0.49443,1.90879,1.51672,0.98924,0.00131593,0.00131593,0.00131593
82,5027.28,2.08868,1.63515,1.03372,0.81782,0.61592,0.63359,0.49973,1.86443,1.34049,0.9798,0.0013011,0.0013011,0.0013011
83,5090.7,2.03028,1.61226,1.03161,0.81028,0.61666,0.62423,0.48577,1.929,1.3165,0.98636,0.0012862,0.0012862,0.0012862
84,5153.38,2.08886,1.67542,1.0281,0.79628,0.63311,0.62223,0.49241,1.87044,1.44263,0.97929,0.00127123,0.00127123,0.00127123
85,5215.77,2.07668,1.7284,1.0379,0.84249,0.6207,0.64458,0.50542,1.91014,1.34247,0.9886,0.0012562,0.0012562,0.0012562
86,5278.27,2.08161,1.66861,1.03773,0.81954,0.61942,0.61828,0.48599,1.89965,1.37394,0.9815,0.00124111,0.00124111,0.00124111
87,5340.41,2.07122,1.55211,1.02026,0.8223,0.62276,0.6243,0.48954,1.9345,1.25156,0.99152,0.00122596,0.00122596,0.00122596
88,5402.01,2.07179,1.58681,1.04604,0.81202,0.60397,0.60326,0.47131,1.99128,1.43805,1.0069,0.00121076,0.00121076,0.00121076
89,5463.74,2.09044,1.55513,1.03458,0.78021,0.61629,0.62064,0.47803,1.93635,1.48609,0.99467,0.00119551,0.00119551,0.00119551
90,5525.53,2.09236,1.68186,1.01454,0.77887,0.62299,0.62461,0.48717,1.91903,1.35613,0.98192,0.00118021,0.00118021,0.00118021
91,5587.28,2.05209,1.66596,1.01234,0.80195,0.63412,0.63482,0.49034,1.92143,1.35671,0.98707,0.00116487,0.00116487,0.00116487
92,5648.94,2.08555,1.64498,1.04787,0.80308,0.59625,0.61038,0.47908,1.94364,1.40597,0.99769,0.00114949,0.00114949,0.00114949
93,5710.81,2.08816,1.68138,1.02319,0.76442,0.61629,0.60725,0.47307,1.94157,1.7718,0.99268,0.00113408,0.00113408,0.00113408
94,5772.18,2.06943,1.59015,1.03321,0.82844,0.62591,0.62404,0.48988,1.96538,1.31651,0.99518,0.00111864,0.00111864,0.00111864
95,5833.87,2.07741,1.51286,1.02763,0.81054,0.62953,0.63014,0.50175,1.8798,1.2174,0.98102,0.00110317,0.00110317,0.00110317
96,5895.66,2.12264,1.64414,1.04321,0.82982,0.63449,0.6435,0.5041,1.86764,1.27836,0.97716,0.00108767,0.00108767,0.00108767
97,5957.22,2.10838,1.60723,1.02789,0.82545,0.62567,0.6533,0.50441,1.90345,1.32346,0.98453,0.00107216,0.00107216,0.00107216
98,6019.16,2.03935,1.57623,1.02693,0.83192,0.64038,0.65508,0.5084,1.8973,1.30587,0.98389,0.00105664,0.00105664,0.00105664
99,6081.26,2.07978,1.57215,1.03404,0.83752,0.63969,0.6428,0.50647,1.91855,1.22715,0.98778,0.0010411,0.0010411,0.0010411
100,6142.85,2.07427,1.5078,1.02679,0.82075,0.63284,0.64611,0.50203,1.87694,1.30358,0.98002,0.00102555,0.00102555,0.00102555
101,6203.97,2.04759,1.51988,1.04317,0.82944,0.62015,0.63755,0.50305,1.86137,1.27329,0.97869,0.00101,0.00101,0.00101
102,6265.18,2.0577,1.54273,1.02137,0.8314,0.62732,0.65215,0.50952,1.87744,1.25526,0.98055,0.00099445,0.00099445,0.00099445
103,6327.93,2.06914,1.52428,0.99728,0.84461,0.63155,0.66045,0.51526,1.90036,1.2716,0.98715,0.000978903,0.000978903,0.000978903
104,6389.8,2.07997,1.57763,1.02496,0.81976,0.62217,0.64359,0.50158,1.86322,1.31327,0.97662,0.000963365,0.000963365,0.000963365
105,6450.98,2.02387,1.48976,1.01704,0.80982,0.62164,0.63067,0.49178,1.91353,1.34889,0.98684,0.000947837,0.000947837,0.000947837
106,6512.29,2.031,1.48437,1.00705,0.84723,0.63468,0.65621,0.50946,1.90502,1.27779,0.98471,0.000932325,0.000932325,0.000932325
107,6573.17,2.04248,1.47634,1.0136,0.83989,0.64166,0.65771,0.51158,1.88877,1.28693,0.97899,0.000916833,0.000916833,0.000916833
108,6634.26,2.0943,1.53452,1.03196,0.8168,0.6238,0.64068,0.50167,1.86862,1.2889,0.97673,0.000901363,0.000901363,0.000901363
109,6695.58,2.03375,1.47065,1.0147,0.84113,0.63835,0.65985,0.51827,1.86175,1.26173,0.97665,0.00088592,0.00088592,0.00088592
110,6756.99,2.04551,1.49304,1.04504,0.83531,0.64999,0.6504,0.5059,1.93385,1.28925,0.98609,0.000870508,0.000870508,0.000870508
111,6818.1,2.01142,1.478,1.00998,0.84096,0.63707,0.65475,0.51202,1.87332,1.29062,0.97664,0.00085513,0.00085513,0.00085513
112,6879.17,2.00162,1.44846,1.00479,0.83196,0.64571,0.6562,0.5093,1.9224,1.23749,0.98354,0.00083979,0.00083979,0.00083979
113,6939.95,2.02641,1.72651,1.01609,0.81656,0.63592,0.63763,0.50209,1.92544,1.34158,0.98799,0.000824492,0.000824492,0.000824492
114,7001.15,2.00803,1.51432,1.00743,0.81396,0.64736,0.66542,0.51677,1.91092,1.34536,0.9848,0.000809241,0.000809241,0.000809241
115,7062.21,2.00969,1.44054,1.00813,0.85093,0.6389,0.66175,0.51595,1.89107,1.22475,0.9791,0.000794038,0.000794038,0.000794038
116,7123.35,2.00471,1.59624,1.00039,0.83117,0.65288,0.64902,0.50484,1.94032,1.28578,0.98817,0.000778889,0.000778889,0.000778889
117,7184.3,2.05992,1.47754,1.02227,0.82925,0.6424,0.65426,0.50958,1.91929,1.32919,0.99078,0.000763797,0.000763797,0.000763797
118,7244.82,2.01521,1.58012,1.01488,0.84643,0.64551,0.66059,0.51681,1.89491,1.22663,0.98362,0.000748766,0.000748766,0.000748766
119,7305.74,2.03736,1.52163,1.00094,0.8504,0.65319,0.67701,0.51708,1.91908,1.29423,0.98423,0.000733799,0.000733799,0.000733799
120,7366.33,2.06823,1.60706,1.02709,0.8233,0.62236,0.65357,0.51206,1.87345,1.34864,0.9792,0.0007189,0.0007189,0.0007189
121,7426.92,2.02245,1.48131,1.01791,0.85258,0.64435,0.67225,0.52089,1.88396,1.25538,0.97911,0.000704073,0.000704073,0.000704073
122,7487.81,2.00173,1.45322,1.0202,0.84663,0.65233,0.66559,0.52492,1.86504,1.20266,0.97951,0.000689322,0.000689322,0.000689322
123,7548.55,2.0215,1.49717,1.01981,0.85601,0.65729,0.67161,0.52425,1.85816,1.16766,0.97461,0.000674649,0.000674649,0.000674649
124,7608.91,1.99639,1.53732,1.00672,0.8471,0.66133,0.67213,0.5241,1.88323,1.22993,0.97798,0.00066006,0.00066006,0.00066006
125,7669.63,1.98468,1.4763,0.99674,0.84121,0.65858,0.67191,0.52548,1.85873,1.24364,0.97447,0.000645557,0.000645557,0.000645557
126,7730.76,1.99777,1.41304,1.02208,0.8167,0.64516,0.6511,0.50694,1.89887,1.37309,0.9839,0.000631143,0.000631143,0.000631143
127,7791.41,2.0446,1.48845,1.01134,0.84224,0.66814,0.67216,0.52263,1.86885,1.26133,0.97345,0.000616824,0.000616824,0.000616824
128,7852.49,2.02914,1.46737,1.02333,0.81531,0.6574,0.64905,0.5111,1.86915,1.43154,0.97703,0.000602601,0.000602601,0.000602601
129,7913.14,2.04717,1.66029,1.01688,0.81911,0.64093,0.64094,0.49853,1.90686,1.30121,0.98033,0.000588479,0.000588479,0.000588479
130,7973.94,2.03208,1.4428,1.01047,0.84157,0.65044,0.67046,0.52346,1.8685,1.26384,0.97752,0.00057446,0.00057446,0.00057446
131,8034.04,1.96248,1.48754,0.99709,0.83811,0.62898,0.65777,0.51536,1.84444,1.30918,0.9723,0.000560549,0.000560549,0.000560549
132,8094.89,2.00314,1.45095,1.00664,0.82647,0.64359,0.65262,0.51049,1.86341,1.46524,0.97335,0.000546749,0.000546749,0.000546749
133,8155.79,2.01213,1.54916,1.01173,0.83173,0.64938,0.6623,0.52287,1.82738,1.38993,0.96956,0.000533064,0.000533064,0.000533064
134,74.4093,2.03638,1.6065,1.01699,0.803,0.6185,0.64102,0.4993,1.83787,1.31888,0.97203,0.000519496,0.000519496,0.000519496
135,141.789,2.02683,1.55734,1.00917,0.81434,0.62014,0.64705,0.50137,1.88996,1.39498,0.98466,0.000506049,0.000506049,0.000506049
136,205.038,2.03138,1.52729,1.00845,0.81142,0.63615,0.63155,0.49434,1.9177,1.34198,0.9863,0.000492726,0.000492726,0.000492726
137,268.143,2.03079,1.4657,1.00313,0.82592,0.64019,0.66435,0.51821,1.8276,1.26601,0.97095,0.000479531,0.000479531,0.000479531
138,331.407,2.0061,1.43241,1.01078,0.85846,0.65014,0.67507,0.5289,1.8388,1.18774,0.97205,0.000466467,0.000466467,0.000466467
139,401.785,2.00834,1.43727,0.99849,0.83098,0.62787,0.65382,0.50691,1.87244,1.31823,0.97488,0.000453537,0.000453537,0.000453537
140,465.134,2.01945,1.46922,1.01278,0.83667,0.6376,0.64922,0.51388,1.85324,1.2189,0.97332,0.000440745,0.000440745,0.000440745
141,528.297,2.00168,1.44835,0.99954,0.8458,0.66225,0.67952,0.52959,1.84726,1.21863,0.97043,0.000428093,0.000428093,0.000428093
142,592.048,1.9857,1.43211,1.01773,0.81934,0.62659,0.6459,0.50422,1.85479,1.32267,0.97373,0.000415584,0.000415584,0.000415584
143,655.615,2.05597,1.44917,1.02671,0.84532,0.67218,0.68966,0.5333,1.83434,1.18753,0.9694,0.000403222,0.000403222,0.000403222
144,719.944,2.02361,1.43548,1.01066,0.85717,0.66998,0.68634,0.53247,1.86948,1.14464,0.97669,0.00039101,0.00039101,0.00039101
145,783.362,2.00236,1.57219,1.01606,0.81565,0.64148,0.65571,0.50757,1.87389,1.30682,0.97651,0.00037895,0.00037895,0.00037895
146,846.843,2.04175,1.57473,1.01136,0.85303,0.63468,0.66894,0.51672,1.8616,1.25343,0.97367,0.000367046,0.000367046,0.000367046
147,910.363,1.98471,1.43417,1.01996,0.8003,0.62924,0.64724,0.50342,1.86542,1.40468,0.97555,0.000355301,0.000355301,0.000355301
148,973.413,1.99746,1.40347,1.0141,0.83159,0.64548,0.66439,0.51639,1.86772,1.22531,0.97469,0.000343718,0.000343718,0.000343718
149,1036.85,2.0095,1.43207,1.02527,0.83387,0.65913,0.67585,0.52605,1.83041,1.21528,0.96706,0.000332298,0.000332298,0.000332298
150,1100.42,1.99934,1.41078,0.9941,0.83363,0.65527,0.67608,0.52384,1.84607,1.24959,0.97145,0.000321046,0.000321046,0.000321046
151,1163.6,1.96672,1.38334,1.00312,0.84419,0.64313,0.66649,0.52034,1.86176,1.2306,0.97774,0.000309964,0.000309964,0.000309964
152,1226.8,1.99072,1.48081,0.99501,0.84339,0.66446,0.67908,0.52531,1.88018,1.26629,0.98047,0.000299055,0.000299055,0.000299055
153,1290.02,1.94358,1.31873,1.00019,0.83414,0.64883,0.67008,0.52384,1.83438,1.27638,0.97142,0.000288321,0.000288321,0.000288321
154,1352.58,1.95741,1.35921,0.99169,0.83673,0.65085,0.67115,0.52086,1.85445,1.23311,0.97222,0.000277765,0.000277765,0.000277765
155,1415.92,1.98549,1.41196,1.0024,0.84025,0.65674,0.66983,0.52326,1.84626,1.2389,0.97148,0.00026739,0.00026739,0.00026739
156,1479.48,1.98137,1.40286,1.01118,0.84358,0.6709,0.6837,0.53639,1.82851,1.16088,0.97064,0.000257198,0.000257198,0.000257198
157,1543.08,1.90959,1.33786,0.97308,0.80172,0.63487,0.63997,0.50308,1.86449,1.45596,0.97483,0.000247192,0.000247192,0.000247192
158,1606.15,1.98495,1.42052,1.00086,0.84409,0.67145,0.6823,0.53127,1.86209,1.20525,0.97639,0.000237374,0.000237374,0.000237374
159,1669.1,1.99555,1.41735,0.99534,0.84712,0.66759,0.67861,0.53362,1.83083,1.13535,0.97142,0.000227747,0.000227747,0.000227747
160,1732.32,2.02454,1.41676,1.01572,0.8302,0.65784,0.67224,0.52541,1.83829,1.25004,0.97041,0.000218312,0.000218312,0.000218312
161,1794.88,1.97509,1.4622,0.9806,0.83904,0.65649,0.67641,0.52958,1.82631,1.20777,0.97025,0.000209073,0.000209073,0.000209073
162,1857.84,1.95221,1.38314,0.9927,0.83635,0.66115,0.66992,0.52448,1.84288,1.1897,0.97252,0.000200032,0.000200032,0.000200032
163,1920.88,2.00673,1.4125,1.00977,0.85576,0.6674,0.69031,0.53639,1.84911,1.18888,0.97572,0.00019119,0.00019119,0.00019119
164,1984.27,1.96826,1.35054,1.00113,0.84899,0.67187,0.68792,0.53373,1.84119,1.18228,0.97207,0.000182551,0.000182551,0.000182551
165,2046.96,1.95968,1.4039,0.99026,0.82844,0.64988,0.65779,0.51556,1.8632,1.25821,0.97554,0.000174115,0.000174115,0.000174115
166,2110.49,1.94216,1.49236,1.00332,0.8338,0.64381,0.67154,0.52123,1.83434,1.29,0.97268,0.000165886,0.000165886,0.000165886
167,2174.17,1.95808,1.34239,0.99022,0.85688,0.66819,0.69058,0.53721,1.83968,1.16844,0.972,0.000157865,0.000157865,0.000157865
168,2237.72,1.99422,1.38386,0.99742,0.84468,0.66792,0.68514,0.53592,1.83957,1.2083,0.97206,0.000150055,0.000150055,0.000150055
169,2300.4,1.93986,1.33406,1.00291,0.83267,0.65619,0.6707,0.52441,1.84664,1.21232,0.9715,0.000142456,0.000142456,0.000142456
170,2363.33,1.95209,1.44237,0.98416,0.84228,0.65894,0.68235,0.53077,1.85764,1.2203,0.97639,0.000135072,0.000135072,0.000135072
171,2426.05,1.94387,1.32964,0.99779,0.85206,0.67659,0.69207,0.53885,1.82863,1.13741,0.97003,0.000127904,0.000127904,0.000127904
172,2489.58,1.92848,1.33473,0.98552,0.82724,0.64971,0.66426,0.52085,1.83134,1.26237,0.97052,0.000120953,0.000120953,0.000120953
173,2552.92,1.94403,1.43692,0.98965,0.8421,0.65508,0.68319,0.53059,1.84009,1.21153,0.97123,0.000114221,0.000114221,0.000114221
174,2616.15,1.95386,1.37701,0.99808,0.83537,0.66354,0.67946,0.53016,1.82265,1.24898,0.96839,0.000107711,0.000107711,0.000107711
175,2679.4,1.95756,1.31763,1.01443,0.83248,0.65729,0.67203,0.52582,1.84322,1.30167,0.97329,0.000101423,0.000101423,0.000101423
176,2742.19,1.96923,1.33959,0.99254,0.84599,0.67016,0.68892,0.54042,1.81662,1.14226,0.96759,9.53593e-05,9.53593e-05,9.53593e-05
177,2805.72,1.97975,1.37399,1.00267,0.84119,0.66483,0.67559,0.52622,1.85282,1.22449,0.9738,8.95213e-05,8.95213e-05,8.95213e-05
178,2869.7,1.96568,1.36187,1.00283,0.82965,0.65457,0.67202,0.52361,1.83482,1.26144,0.97138,8.39104e-05,8.39104e-05,8.39104e-05
179,2932.56,1.94171,1.34805,1.01254,0.82804,0.65931,0.66942,0.52341,1.83811,1.25913,0.97189,7.8528e-05,7.8528e-05,7.8528e-05
180,2995.27,1.9421,1.3327,0.99651,0.82818,0.65619,0.66624,0.52095,1.8441,1.29567,0.97238,7.33755e-05,7.33755e-05,7.33755e-05
181,3058.58,1.97785,1.30288,0.9929,0.83574,0.65479,0.67013,0.52675,1.84845,1.29603,0.97543,6.8454e-05,6.8454e-05,6.8454e-05
182,3121.59,1.93332,1.28935,0.99599,0.83925,0.66617,0.68401,0.53547,1.81946,1.16139,0.96806,6.37649e-05,6.37649e-05,6.37649e-05
183,3184.55,1.98257,1.39087,1.0061,0.84215,0.66407,0.68519,0.53474,1.83637,1.19721,0.9717,5.93093e-05,5.93093e-05,5.93093e-05
