epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,6443.9,2.21339,1.89842,1.08669,0.72841,0.57345,0.53857,0.42653,2.05846,1.58004,1.03299,0.00180169,0.00180169,0.00180169
43,6595.98,2.20367,1.89252,1.06119,0.76229,0.58194,0.58018,0.45686,1.94842,1.44781,0.99778,0.00179225,0.00179225,0.00179225
44,6753.3,2.20239,1.95739,1.06351,0.68529,0.5558,0.52584,0.41024,1.98183,1.74298,1.00407,0.00178263,0.00178263,0.00178263
45,6905.32,2.19781,1.97191,1.06264,0.76016,0.54808,0.54573,0.42236,1.94641,1.52872,0.9904,0.00177281,0.00177281,0.00177281
46,7057.09,2.19006,1.91913,1.08862,0.67048,0.5786,0.48806,0.39616,2.07073,2.16409,1.03534,0.0017628,0.0017628,0.0017628
47,7208.07,2.16752,1.95895,1.06332,0.76211,0.54955,0.55147,0.4344,1.96952,1.57207,1.00613,0.00175261,0.00175261,0.00175261
48,7359.49,2.23222,1.97966,1.06305,0.74523,0.53282,0.55085,0.43132,1.97491,1.70226,1.00688,0.00174223,0.00174223,0.00174223
49,7511.2,2.17093,1.95232,1.06149,0.67865,0.5898,0.53285,0.42852,2.01517,1.53247,1.01666,0.00173168,0.00173168,0.00173168
50,7663.41,2.21725,1.94174,1.07503,0.69668,0.5739,0.52306,0.41287,2.01295,1.79969,1.01345,0.00172095,0.00172095,0.00172095
51,7814.84,2.14541,1.95449,1.03971,0.71377,0.59754,0.55914,0.44102,2.04865,1.64272,1.01399,0.00171004,0.00171004,0.00171004
52,7966.21,2.16274,1.90032,1.06236,0.75529,0.57031,0.54526,0.42154,2.06755,1.64222,1.02046,0.00169895,0.00169895,0.00169895
53,8117.86,2.19155,1.84635,1.05688,0.74149,0.60544,0.56181,0.44612,1.98645,1.53436,1.00943,0.0016877,0.0016877,0.0016877
54,8269.89,2.18299,1.83499,1.03956,0.6508,0.56352,0.46021,0.37542,2.13334,2.47912,1.04719,0.00167628,0.00167628,0.00167628
55,8421.46,2.17399,1.75593,1.05958,0.74921,0.58834,0.51365,0.41676,2.14389,1.55672,1.042,0.0016647,0.0016647,0.0016647
56,141.626,nan,nan,nan,0,0,0,0,nan,nan,nan,0.00165295,0.00165295,0.00165295
57,284.439,nan,nan,nan,0,0,0,0,nan,nan,nan,0.00164105,0.00164105,0.00164105
58,421.156,nan,nan,nan,0,0,0,0,nan,nan,nan,0.00162899,0.00162899,0.00162899
59,557.623,nan,nan,nan,0,0,0,0,nan,nan,nan,0.00161678,0.00161678,0.00161678
60,694.849,nan,nan,nan,0,0,0,0,nan,nan,nan,0.00160442,0.00160442,0.00160442
61,831.293,nan,nan,nan,0,0,0,0,nan,nan,nan,0.00159191,0.00159191,0.00159191
62,967.771,nan,nan,nan,0,0,0,0,nan,nan,nan,0.00157926,0.00157926,0.00157926
63,1104.32,nan,nan,nan,0,0,0,0,nan,nan,nan,0.00156646,0.00156646,0.00156646
64,1240.56,nan,nan,nan,0,0,0,0,nan,nan,nan,0.00155353,0.00155353,0.00155353
65,1377.36,nan,nan,nan,0,0,0,0,nan,nan,nan,0.00154047,0.00154047,0.00154047
66,1513.99,nan,nan,nan,0,0,0,0,nan,nan,nan,0.00152727,0.00152727,0.00152727
67,1650.82,nan,nan,nan,0,0,0,0,nan,nan,nan,0.00151395,0.00151395,0.00151395
68,1787.67,nan,nan,nan,0,0,0,0,nan,nan,nan,0.0015005,0.0015005,0.0015005
69,1924.58,nan,nan,nan,0,0,0,0,nan,nan,nan,0.00148694,0.00148694,0.00148694
70,2061.37,nan,nan,nan,0,0,0,0,nan,nan,nan,0.00147325,0.00147325,0.00147325
71,2198.13,nan,nan,nan,0,0,0,0,nan,nan,nan,0.00145945,0.00145945,0.00145945
72,2335.23,nan,nan,nan,0,0,0,0,nan,nan,nan,0.00144554,0.00144554,0.00144554
73,2473.11,nan,nan,nan,0,0,0,0,nan,nan,nan,0.00143152,0.00143152,0.00143152
74,2610.34,nan,nan,nan,0,0,0,0,nan,nan,nan,0.0014174,0.0014174,0.0014174
75,2747.54,nan,nan,nan,0,0,0,0,nan,nan,nan,0.00140318,0.00140318,0.00140318
76,2884.03,nan,nan,nan,0,0,0,0,nan,nan,nan,0.00138886,0.00138886,0.00138886
77,3020.8,nan,nan,nan,0,0,0,0,nan,nan,nan,0.00137444,0.00137444,0.00137444
78,3157.77,nan,nan,nan,0,0,0,0,nan,nan,nan,0.00135994,0.00135994,0.00135994
79,3293.96,nan,nan,nan,0,0,0,0,nan,nan,nan,0.00134535,0.00134535,0.00134535
80,3431.13,nan,nan,nan,0,0,0,0,nan,nan,nan,0.00133068,0.00133068,0.00133068
81,3567.86,nan,nan,nan,0,0,0,0,nan,nan,nan,0.00131593,0.00131593,0.00131593
82,3703.87,nan,nan,nan,0,0,0,0,nan,nan,nan,0.0013011,0.0013011,0.0013011
83,3839.76,nan,nan,nan,0,0,0,0,nan,nan,nan,0.0012862,0.0012862,0.0012862
84,3975.72,nan,nan,nan,0,0,0,0,nan,nan,nan,0.00127123,0.00127123,0.00127123
85,4112.26,nan,nan,nan,0,0,0,0,nan,nan,nan,0.0012562,0.0012562,0.0012562
86,4249.62,nan,nan,nan,0,0,0,0,nan,nan,nan,0.00124111,0.00124111,0.00124111
87,4385.66,nan,nan,nan,0,0,0,0,nan,nan,nan,0.00122596,0.00122596,0.00122596
88,4521.97,nan,nan,nan,0,0,0,0,nan,nan,nan,0.00121076,0.00121076,0.00121076
89,4658.6,nan,nan,nan,0,0,0,0,nan,nan,nan,0.00119551,0.00119551,0.00119551
90,4794.94,nan,nan,nan,0,0,0,0,nan,nan,nan,0.00118021,0.00118021,0.00118021
91,4931.53,nan,nan,nan,0,0,0,0,nan,nan,nan,0.00116487,0.00116487,0.00116487
92,5067.67,nan,nan,nan,0,0,0,0,nan,nan,nan,0.00114949,0.00114949,0.00114949
93,5203.73,nan,nan,nan,0,0,0,0,nan,nan,nan,0.00113408,0.00113408,0.00113408
94,5339.66,nan,nan,nan,0,0,0,0,nan,nan,nan,0.00111864,0.00111864,0.00111864
95,135.845,nan,nan,nan,0,0,0,0,nan,nan,nan,0.00110317,0.00110317,0.00110317
96,276.662,nan,nan,nan,0,0,0,0,nan,nan,nan,0.00108767,0.00108767,0.00108767
97,412.332,nan,nan,nan,0,0,0,0,nan,nan,nan,0.00107216,0.00107216,0.00107216
98,547.592,nan,nan,nan,0,0,0,0,nan,nan,nan,0.00105664,0.00105664,0.00105664
99,682.586,nan,nan,nan,0,0,0,0,nan,nan,nan,0.0010411,0.0010411,0.0010411
100,818.101,nan,nan,nan,0,0,0,0,nan,nan,nan,0.00102555,0.00102555,0.00102555
101,953.209,nan,nan,nan,0,0,0,0,nan,nan,nan,0.00101,0.00101,0.00101
102,1088.04,nan,nan,nan,0,0,0,0,nan,nan,nan,0.00099445,0.00099445,0.00099445
103,1222.7,nan,nan,nan,0,0,0,0,nan,nan,nan,0.000978903,0.000978903,0.000978903
104,1357.76,nan,nan,nan,0,0,0,0,nan,nan,nan,0.000963365,0.000963365,0.000963365
105,1492.8,nan,nan,nan,0,0,0,0,nan,nan,nan,0.000947837,0.000947837,0.000947837
106,1627.51,nan,nan,nan,0,0,0,0,nan,nan,nan,0.000932325,0.000932325,0.000932325
107,1762.53,nan,nan,nan,0,0,0,0,nan,nan,nan,0.000916833,0.000916833,0.000916833
108,1897.38,nan,nan,nan,0,0,0,0,nan,nan,nan,0.000901363,0.000901363,0.000901363
109,2032.28,nan,nan,nan,0,0,0,0,nan,nan,nan,0.00088592,0.00088592,0.00088592
110,2167,nan,nan,nan,0,0,0,0,nan,nan,nan,0.000870508,0.000870508,0.000870508
111,2301.6,nan,nan,nan,0,0,0,0,nan,nan,nan,0.00085513,0.00085513,0.00085513
112,2437.24,nan,nan,nan,0,0,0,0,nan,nan,nan,0.00083979,0.00083979,0.00083979
113,2572.17,nan,nan,nan,0,0,0,0,nan,nan,nan,0.000824492,0.000824492,0.000824492
114,2707.14,nan,nan,nan,0,0,0,0,nan,nan,nan,0.000809241,0.000809241,0.000809241
115,2841.35,nan,nan,nan,0,0,0,0,nan,nan,nan,0.000794038,0.000794038,0.000794038
116,2976.31,nan,nan,nan,0,0,0,0,nan,nan,nan,0.000778889,0.000778889,0.000778889
117,3110.8,nan,nan,nan,0,0,0,0,nan,nan,nan,0.000763797,0.000763797,0.000763797
118,3245.57,nan,nan,nan,0,0,0,0,nan,nan,nan,0.000748766,0.000748766,0.000748766
119,3381.78,nan,nan,nan,0,0,0,0,nan,nan,nan,0.000733799,0.000733799,0.000733799
120,3516.83,nan,nan,nan,0,0,0,0,nan,nan,nan,0.0007189,0.0007189,0.0007189
121,3651.71,nan,nan,nan,0,0,0,0,nan,nan,nan,0.000704073,0.000704073,0.000704073
122,3786.2,nan,nan,nan,0,0,0,0,nan,nan,nan,0.000689322,0.000689322,0.000689322
123,3921.05,nan,nan,nan,0,0,0,0,nan,nan,nan,0.000674649,0.000674649,0.000674649
124,4056.08,nan,nan,nan,0,0,0,0,nan,nan,nan,0.00066006,0.00066006,0.00066006
125,4191.35,nan,nan,nan,0,0,0,0,nan,nan,nan,0.000645557,0.000645557,0.000645557
126,4325.85,nan,nan,nan,0,0,0,0,nan,nan,nan,0.000631143,0.000631143,0.000631143
127,4460.73,nan,nan,nan,0,0,0,0,nan,nan,nan,0.000616824,0.000616824,0.000616824
128,4595.48,nan,nan,nan,0,0,0,0,nan,nan,nan,0.000602601,0.000602601,0.000602601
129,4729.84,nan,nan,nan,0,0,0,0,nan,nan,nan,0.000588479,0.000588479,0.000588479
130,4864.41,nan,nan,nan,0,0,0,0,nan,nan,nan,0.00057446,0.00057446,0.00057446
131,4999.41,nan,nan,nan,0,0,0,0,nan,nan,nan,0.000560549,0.000560549,0.000560549
132,5134.05,nan,nan,nan,0,0,0,0,nan,nan,nan,0.000546749,0.000546749,0.000546749
133,5268.73,nan,nan,nan,0,0,0,0,nan,nan,nan,0.000533064,0.000533064,0.000533064
134,134.119,nan,nan,nan,0,0,0,0,nan,nan,nan,0.000519496,0.000519496,0.000519496
