epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
96,5866.28,2.12062,1.71741,1.00556,0.81879,0.61806,0.64212,0.50469,1.88486,1.46566,0.96165,0.000543837,0.000543837,0.000543837
97,5926.89,2.10533,1.65647,0.99966,0.61882,0.60838,0.49825,0.39122,1.88328,2.039,0.9498,0.000536081,0.000536081,0.000536081
98,5987.52,2.04308,1.59588,0.99253,0.81895,0.64119,0.65528,0.50694,1.87253,1.28188,0.95499,0.000528318,0.000528318,0.000528318
99,6048.17,2.05896,1.60274,0.99152,0.81969,0.63762,0.66237,0.51328,1.89878,1.29501,0.95209,0.000520548,0.000520548,0.000520548
100,6109.4,2.05444,1.5236,0.98539,0.68587,0.62272,0.6075,0.48013,1.85424,1.60621,0.94962,0.000512775,0.000512775,0.000512775
101,6169.86,2.059,1.57204,1.0072,0.82435,0.62806,0.63624,0.50352,1.88237,1.27806,0.95476,0.000505,0.000505,0.000505
102,6230.36,2.08135,1.67376,0.99055,0.84081,0.62926,0.64248,0.49884,2.01313,1.2866,0.97664,0.000497225,0.000497225,0.000497225
103,6291.63,2.09316,1.71014,0.96759,0.82205,0.63446,0.64966,0.51032,1.85469,1.38436,0.95095,0.000489452,0.000489452,0.000489452
104,6352.06,2.07385,1.67414,0.98048,0.81552,0.61688,0.63878,0.49696,1.9414,1.24435,0.95691,0.000481682,0.000481682,0.000481682
105,6412.46,2.02345,1.61523,0.98402,0.7796,0.63541,0.63002,0.49586,1.86188,1.51259,0.95591,0.000473919,0.000473919,0.000473919
106,6473.18,2.01901,1.61555,0.96757,0.80746,0.63074,0.6429,0.50568,1.85689,1.47443,0.94642,0.000466163,0.000466163,0.000466163
107,6533.57,2.05036,1.53078,0.981,0.81422,0.63633,0.63485,0.49406,1.90075,1.38875,0.95477,0.000458416,0.000458416,0.000458416
108,6594.14,2.09516,1.5715,0.99209,0.79052,0.61096,0.59973,0.47161,1.88577,1.58298,0.95296,0.000450682,0.000450682,0.000450682
109,6655.04,2.03742,1.53311,0.97724,0.84469,0.63896,0.64087,0.50103,1.92444,1.39628,0.96216,0.00044296,0.00044296,0.00044296
110,6715.58,2.03503,1.58322,1.00239,0.49462,0.59094,0.32826,0.26026,1.91834,inf,0.96352,0.000435254,0.000435254,0.000435254
111,6776.1,2.02146,1.52654,0.97666,0.54351,0.59476,0.39284,0.31001,1.88953,5.39392,0.95789,0.000427565,0.000427565,0.000427565
112,6836.75,1.98771,1.47674,0.97034,0.85565,0.54256,0.61031,0.47608,1.87235,2.10576,0.95013,0.000419895,0.000419895,0.000419895
113,6897.08,2.01652,1.66293,0.97155,0.51642,0.60906,0.40972,0.32127,1.88373,3.02952,0.9511,0.000412246,0.000412246,0.000412246
114,6957.74,1.99619,1.50418,0.97143,0.80995,0.62309,0.6375,0.49726,1.88456,1.63683,0.95216,0.00040462,0.00040462,0.00040462
115,7018.35,2.01253,1.51806,0.97073,0.84205,0.5989,0.63857,0.4957,1.8795,1.53858,0.94747,0.000397019,0.000397019,0.000397019
116,7078.83,2.0303,1.69506,0.97157,0.76644,0.62162,0.62551,0.48803,1.85847,1.66083,0.95247,0.000389445,0.000389445,0.000389445
117,7140.15,2.0557,1.61844,0.9821,0.65465,0.56867,0.53457,0.42349,1.85275,3.00175,0.95117,0.000381899,0.000381899,0.000381899
118,7201.25,2.04338,1.6573,0.98203,0.81211,0.63964,0.64859,0.5043,1.89626,1.26904,0.94944,0.000374383,0.000374383,0.000374383
119,7262.44,2.04313,1.50921,0.9669,0.84061,0.63633,0.66545,0.51685,1.88376,1.2744,0.95497,0.000366899,0.000366899,0.000366899
120,7324.14,2.04017,1.60478,0.98603,0.84375,0.61427,0.64597,0.50948,1.87601,1.42831,0.95451,0.00035945,0.00035945,0.00035945
121,7385,2.01199,1.50916,0.98046,0.8321,0.63725,0.66614,0.51676,1.90393,1.31543,0.95254,0.000352037,0.000352037,0.000352037
122,7446,2.01122,1.4892,0.98512,0.54229,0.62732,0.38079,0.29835,1.87931,inf,0.9547,0.000344661,0.000344661,0.000344661
123,7506.74,2.03503,1.54001,0.98324,0.51752,0.61813,0.36664,0.28838,1.89281,inf,0.95451,0.000337325,0.000337325,0.000337325
124,7567.97,2.01497,1.63486,0.97329,0.83792,0.64699,0.65672,0.51805,1.87924,1.36059,0.95401,0.00033003,0.00033003,0.00033003
125,7629.57,1.99434,1.5193,0.96803,0.82516,0.60048,0.63009,0.48797,1.87225,1.79188,0.94623,0.000322778,0.000322778,0.000322778
126,7690.26,2.00307,1.484,0.98004,0.80681,0.57359,0.59902,0.46794,1.86788,3.90351,0.95261,0.000315572,0.000315572,0.000315572
127,7751.22,2.04337,1.55789,0.97851,0.83685,0.63927,0.66977,0.52452,1.84121,1.28409,0.94883,0.000308412,0.000308412,0.000308412
128,7812.58,2.01834,1.49078,0.98447,0.80405,0.64127,0.63936,0.50254,1.87154,1.62582,0.95044,0.0003013,0.0003013,0.0003013
129,7873.28,2.05957,1.60398,0.98032,0.8246,0.58345,0.61711,0.47765,1.91449,2.15234,0.95376,0.000294239,0.000294239,0.000294239
130,7934.08,2.02584,1.48823,0.97573,0.84209,0.64807,0.67234,0.52304,1.8484,1.32829,0.94178,0.00028723,0.00028723,0.00028723
131,7994.53,1.9733,1.54328,0.96177,0.82334,0.62364,0.64724,0.50367,1.8591,1.40356,0.95231,0.000280275,0.000280275,0.000280275
132,8055.13,1.99522,1.46588,0.97172,0.82759,0.63596,0.64834,0.50892,1.88091,1.43703,0.95415,0.000273375,0.000273375,0.000273375
133,8115.59,2.0113,1.62517,0.97494,0.80849,0.64019,0.65379,0.51591,1.8401,1.43964,0.94411,0.000266532,0.000266532,0.000266532
134,8176.38,2.0275,1.48603,0.98428,0.80787,0.63578,0.64962,0.50555,1.89114,1.68892,0.95278,0.000259748,0.000259748,0.000259748
135,8237.55,2.077,1.69409,0.98623,0.84629,0.6448,0.67675,0.52625,1.83387,1.23708,0.94092,0.000253024,0.000253024,0.000253024
136,8299.38,1.94824,1.46151,0.96602,0.85037,0.64185,0.66783,0.51939,1.85798,1.30267,0.9463,0.000246363,0.000246363,0.000246363
137,8360.75,2.02949,1.50587,0.97943,0.85512,0.64387,0.66474,0.51836,1.85412,1.44629,0.94716,0.000239766,0.000239766,0.000239766
138,8421.64,2.03265,1.53708,0.97477,0.86315,0.6587,0.68091,0.52793,1.87919,1.19583,0.95111,0.000233234,0.000233234,0.000233234
139,8482.75,2.01317,1.42451,0.98113,0.81296,0.63026,0.63275,0.49323,1.88892,1.84797,0.95559,0.000226769,0.000226769,0.000226769
140,8543.63,1.97672,1.43696,0.95805,0.83096,0.62199,0.65558,0.50854,1.87772,1.40812,0.94846,0.000220372,0.000220372,0.000220372
141,8604.54,1.98646,1.45483,0.96888,0.83288,0.6264,0.66252,0.51217,1.8598,1.30839,0.94669,0.000214046,0.000214046,0.000214046
142,8665.87,1.97962,1.46594,0.97629,0.8188,0.62015,0.64531,0.50108,1.84546,1.48228,0.94064,0.000207792,0.000207792,0.000207792
143,8726.78,1.97253,1.4192,0.97488,0.83749,0.63197,0.64976,0.507,1.89919,1.32876,0.95479,0.000201611,0.000201611,0.000201611
144,8787.66,1.98031,1.51361,0.96444,0.83893,0.63486,0.66054,0.51731,1.84505,1.29104,0.94149,0.000195505,0.000195505,0.000195505
145,8849.57,1.95541,1.44535,0.96092,0.84357,0.63817,0.6643,0.51582,1.86841,1.27046,0.94686,0.000189475,0.000189475,0.000189475
146,8911.44,2.00822,1.43947,0.97906,0.84341,0.64718,0.66507,0.52441,1.83039,1.25323,0.94577,0.000183523,0.000183523,0.000183523
147,8972.74,1.93504,1.43942,0.96229,0.80893,0.64111,0.64357,0.50492,1.84364,1.45897,0.94528,0.000177651,0.000177651,0.000177651
148,9033.16,1.95709,1.39943,0.97755,0.82101,0.64681,0.65678,0.51626,1.83347,1.30214,0.94364,0.000171859,0.000171859,0.000171859
149,9093.9,2.04676,1.51854,0.97234,0.73368,0.61886,0.58178,0.45301,1.9009,1.7229,0.95183,0.000166149,0.000166149,0.000166149
150,9154.78,1.99837,1.42622,0.97151,0.83093,0.63976,0.65372,0.51142,1.83484,1.36261,0.94167,0.000160523,0.000160523,0.000160523
151,9215.67,2.00183,1.43567,0.97052,0.77578,0.63295,0.61688,0.4853,1.87222,1.61722,0.95062,0.000154982,0.000154982,0.000154982
152,9276.67,1.96456,1.36872,0.96228,0.57412,0.51407,0.45604,0.3588,1.86217,3.31451,0.94903,0.000149527,0.000149527,0.000149527
153,9337.4,2.00887,1.43754,0.96321,0.8113,0.64266,0.65201,0.50739,1.86175,1.52341,0.94535,0.000144161,0.000144161,0.000144161
154,9398.18,1.99038,1.51722,0.96798,0.77953,0.62603,0.62042,0.49056,1.85616,1.73454,0.94923,0.000138883,0.000138883,0.000138883
155,9459.17,1.95449,1.42868,0.96095,0.85024,0.65747,0.68197,0.53267,1.86266,1.23081,0.94957,0.000133695,0.000133695,0.000133695
156,9521.67,2.00734,1.43448,0.97759,0.83379,0.65486,0.67141,0.52493,1.84235,1.30773,0.9442,0.000128599,0.000128599,0.000128599
157,9582.78,1.97307,1.39479,0.96863,0.81032,0.63149,0.64113,0.50132,1.8549,1.53821,0.94461,0.000123596,0.000123596,0.000123596
158,9644.13,2.0103,1.43867,0.95512,0.80678,0.63719,0.64181,0.50071,1.86846,1.55156,0.94902,0.000118687,0.000118687,0.000118687
159,9705.15,1.96533,1.43497,0.96568,0.82976,0.63896,0.65606,0.51711,1.84094,1.32363,0.94699,0.000113873,0.000113873,0.000113873
160,9766.18,1.97049,1.43137,0.9562,0.84129,0.64736,0.66422,0.51869,1.86313,1.32074,0.94898,0.000109156,0.000109156,0.000109156
161,9827.02,1.98642,1.39039,0.96498,0.8512,0.65416,0.67571,0.5315,1.82416,1.2342,0.94063,0.000104537,0.000104537,0.000104537
162,9887.54,1.94919,1.35653,0.95839,0.77098,0.62204,0.60562,0.47457,1.86763,1.86875,0.94848,0.000100016,0.000100016,0.000100016
163,9948.24,1.98625,1.3357,0.96703,0.82714,0.64925,0.66465,0.52084,1.8309,1.31769,0.94346,9.55951e-05,9.55951e-05,9.55951e-05
164,10008.7,1.92782,1.38421,0.96417,0.8291,0.64093,0.65128,0.51145,1.84787,1.33308,0.94688,9.12754e-05,9.12754e-05,9.12754e-05
165,10069.2,1.94994,1.34432,0.95362,0.81415,0.64019,0.65238,0.50993,1.84985,1.48669,0.94356,8.70577e-05,8.70577e-05,8.70577e-05
166,10129.9,1.9772,1.36965,0.96575,0.84963,0.65447,0.66888,0.52709,1.83696,1.24624,0.94462,8.29431e-05,8.29431e-05,8.29431e-05
167,10190.3,1.96482,1.36879,0.96558,0.81861,0.63284,0.64982,0.50668,1.85945,1.50889,0.94614,7.89327e-05,7.89327e-05,7.89327e-05
168,10250.9,1.97497,1.55828,0.97101,0.84887,0.64851,0.66838,0.5228,1.85545,1.30042,0.94425,7.50274e-05,7.50274e-05,7.50274e-05
169,10311.7,1.9923,1.39189,0.96794,0.77862,0.6139,0.60347,0.47012,1.87927,2.3902,0.94929,7.12282e-05,7.12282e-05,7.12282e-05
170,10372.5,1.94447,1.44349,0.95955,0.81181,0.63847,0.65081,0.50961,1.82979,1.49428,0.94182,6.7536e-05,6.7536e-05,6.7536e-05
171,10433.6,1.94149,1.36289,0.97019,0.8305,0.6495,0.66504,0.52047,1.82082,1.38953,0.9415,6.39518e-05,6.39518e-05,6.39518e-05
172,10494.2,1.95908,1.38851,0.96486,0.85443,0.65416,0.68164,0.53246,1.84127,1.24886,0.94198,6.04763e-05,6.04763e-05,6.04763e-05
173,10554.9,2.0248,1.47552,0.96888,0.82405,0.64495,0.66943,0.51913,1.84563,1.48166,0.93975,5.71106e-05,5.71106e-05,5.71106e-05
174,10615.6,1.97857,1.42167,0.96634,0.845,0.64975,0.6756,0.52702,1.81757,1.28086,0.93746,5.38554e-05,5.38554e-05,5.38554e-05
175,10676.1,1.93736,1.39633,0.96021,0.84759,0.65235,0.67764,0.52866,1.84392,1.27459,0.94129,5.07115e-05,5.07115e-05,5.07115e-05
